SA2_CODE_2021,D_21_24_FPT_MPET,D_21_24_FPT_MPULFTW,D_21_24_FPT_MPULPTW,D_21_24_FPT_MPUT,D_21_24_FPT_MPTLF,D_21_24_FPT_MPNLF,D_21_24_FPT_MPLFSNS,D_21_24_FPT_T,TDCF_FPEFT_MPEFT,TDCF_FPEFT_MPEPT,TDCF_FPEFT_MPEAW,TDCF_FPEFT_MPEHNS,TDCF_FPEFT_MPET,TDCF_FPEFT_MPULFTW,TDCF_FPEFT_MPULPTW,TDCF_FPEFT_MPUT,TDCF_FPEFT_MPTLF,TDCF_FPEFT_MPNLF,TDCF_FPEFT_MPLFSNS,TDCF_FPEFT_T,TDCF_FPEPT_MPEFT,TDCF_FPEPT_MPEPT,TDCF_FPEPT_MPEAW,TDCF_FPEPT_MPEHNS,TDCF_FPEPT_MPET,TDCF_FPEPT_MPULFTW,TDCF_FPEPT_MPULPTW,TDCF_FPEPT_MPUT,TDCF_FPEPT_MPTLF,TDCF_FPEPT_MPNLF,TDCF_FPEPT_MPLFSNS,TDCF_FPEPT_T,TDCF_FPEAW_MPEFT,TDCF_FPEAW_MPEPT,TDCF_FPEAW_MPEAW,TDCF_FPEAW_MPEHNS,TDCF_FPEAW_MPET,TDCF_FPEAW_MPULFTW,TDCF_FPEAW_MPULPTW,TDCF_FPEAW_MPUT,TDCF_FPEAW_MPTLF,TDCF_FPEAW_MPNLF,TDCF_FPEAW_MPLFSNS,TDCF_FPEAW_T,TDCF_FPHNS_MPEFT,TDCF_FPHNS_MPEPT,TDCF_FPHNS_MPEAW,TDCF_FPHNS_MPEHNS,TDCF_FPHNS_MPET,TDCF_FPHNS_MPULFTW,TDCF_FPHNS_MPULPTW,TDCF_FPHNS_MPUT,TDCF_FPHNS_MPTLF,TDCF_FPHNS_MPNLF,TDCF_FPHNS_MPLFSNS,TDCF_FPHNS_T,TDCF_FPET_MPEFT,TDCF_FPET_MPEPT,TDCF_FPET_MPEAW,TDCF_FPET_MPEHNS,TDCF_FPET_MPET,TDCF_FPET_MPULFTW,TDCF_FPET_MPULPTW,TDCF_FPET_MPUT,TDCF_FPET_MPTLF,TDCF_FPET_MPNLF,TDCF_FPET_MPLFSNS,TDCF_FPET_T,TDCF_FPULFTW_MPEFT,TDCF_FPULFTW_MPEPT,TDCF_FPULFTW_MPEAW,TDCF_FPULFTW_MPEHNS,TDCF_FPULFTW_MPET,TDCF_FPULFTW_MPULFTW,TDCF_FPULFTW_MPULPTW,TDCF_FPULFTW_MPUT,TDCF_FPULFTW_MPTLF,TDCF_FPULFTW_MPNLF,TDCF_FPULFTW_MPLFSNS,TDCF_FPULFTW_T,TDCF_FPULPTW_MPEFT,TDCF_FPULPTW_MPEPT,TDCF_FPULPTW_MPEAW,TDCF_FPULPTW_MPEHNS,TDCF_FPULPTW_MPET,TDCF_FPULPTW_MPULFTW,TDCF_FPULPTW_MPULPTW,TDCF_FPULPTW_MPUT,TDCF_FPULPTW_MPTLF,TDCF_FPULPTW_MPNLF,TDCF_FPULPTW_MPLFSNS,TDCF_FPULPTW_T,TDCF_FPUT_MPEFT,TDCF_FPUT_MPEPT,TDCF_FPUT_MPEAW,TDCF_FPUT_MPEHNS,TDCF_FPUT_MPET,TDCF_FPUT_MPULFTW,TDCF_FPUT_MPULPTW,TDCF_FPUT_MPUT,TDCF_FPUT_MPTLF,TDCF_FPUT_MPNLF,TDCF_FPUT_MPLFSNS,TDCF_FPUT_T,TDCF_FPTLF_MPEFT,TDCF_FPTLF_MPEPT,TDCF_FPTLF_MPEAW,TDCF_FPTLF_MPEHNS,TDCF_FPTLF_MPET,TDCF_FPTLF_MPULFTW,TDCF_FPTLF_MPULPTW,TDCF_FPTLF_MPUT,TDCF_FPTLF_MPTLF,TDCF_FPTLF_MPNLF,TDCF_FPTLF_MPLFSNS,TDCF_FPTLF_T,TDCF_FPNLF_MPEFT,TDCF_FPNLF_MPEPT,TDCF_FPNLF_MPEAW,TDCF_FPNLF_MPEHNS,TDCF_FPNLF_MPET,TDCF_FPNLF_MPULFTW,TDCF_FPNLF_MPULPTW,TDCF_FPNLF_MPUT,TDCF_FPNLF_MPTLF,TDCF_FPNLF_MPNLF,TDCF_FPNLF_MPLFSNS,TDCF_FPNLF_T,TDCF_FPLFSNS_MPEFT,TDCF_FPLFSNS_MPEPT,TDCF_FPLFSNS_MPEAW,TDCF_FPLFSNS_MPEHNS,TDCF_FPLFSNS_MPET,TDCF_FPLFSNS_MPULFTW,TDCF_FPLFSNS_MPULPTW,TDCF_FPLFSNS_MPUT,TDCF_FPLFSNS_MPTLF,TDCF_FPLFSNS_MPNLF,TDCF_FPLFSNS_MPLFSNS,TDCF_FPLFSNS_T,TDCF_FPT_MPEFT,TDCF_FPT_MPEPT,TDCF_FPT_MPEAW,TDCF_FPT_MPEHNS,TDCF_FPT_MPET,TDCF_FPT_MPULFTW,TDCF_FPT_MPULPTW,TDCF_FPT_MPUT,TDCF_FPT_MPTLF,TDCF_FPT_MPNLF,TDCF_FPT_MPLFSNS,TDCF_FPT_T
405031120,0,0,0,0,0,0,0,0,144,12,0,0,154,0,0,0,154,6,0,158,330,23,0,0,347,8,0,8,357,10,0,364,19,0,0,0,19,0,0,0,19,0,0,19,7,9,0,3,17,0,0,0,17,0,0,17,496,34,0,6,538,8,0,8,550,17,0,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,34,0,6,541,8,0,8,550,17,0,563,74,12,3,0,95,0,0,0,97,10,0,108,0,0,0,4,8,0,0,0,8,0,4,7,575,47,9,13,638,9,0,9,653,27,4,680
405031121,0,0,0,0,0,0,0,0,96,9,0,0,105,0,0,0,105,11,0,117,191,27,7,3,227,7,0,13,237,7,0,241,25,5,0,6,26,0,0,0,26,0,0,26,0,0,0,5,3,0,0,0,3,0,0,3,311,34,7,7,366,7,0,13,376,18,0,394,0,0,0,0,0,4,0,4,3,6,0,11,3,0,0,0,9,0,0,0,6,0,0,10,3,0,0,0,7,4,0,6,9,6,0,18,318,34,7,10,376,7,8,14,386,22,0,409,71,16,0,6,88,0,4,10,100,39,0,136,0,0,0,4,4,0,0,0,4,0,0,3,388,53,8,15,469,16,6,23,490,64,0,550
405031122,6,0,0,0,6,8,0,7,314,26,12,0,352,4,0,3,361,27,0,385,549,66,14,14,647,4,0,4,649,33,0,680,39,5,8,0,55,0,0,0,55,7,0,58,5,0,0,3,12,3,0,3,19,6,0,23,918,93,31,23,1065,10,0,12,1079,70,0,1151,7,8,0,0,12,3,0,3,19,10,0,27,14,0,0,0,12,4,0,4,17,3,0,21,20,9,0,0,31,9,0,9,37,13,0,48,933,102,31,23,1092,19,0,21,1113,82,0,1198,183,45,18,19,263,24,8,32,295,138,0,435,0,0,0,0,3,0,0,0,3,0,9,15,1118,151,47,46,1359,39,13,55,1414,221,14,1650
405031123,0,0,0,0,0,4,0,4,96,8,0,0,103,0,0,0,103,15,0,115,220,26,0,0,240,0,0,0,245,4,4,250,20,5,0,0,28,0,0,0,28,0,0,28,0,0,0,4,4,0,0,0,4,0,0,4,332,34,0,4,374,0,0,0,377,19,4,403,4,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,338,34,0,4,380,0,0,0,381,19,4,402,71,31,6,7,110,0,0,0,109,31,0,139,0,0,0,0,0,0,0,0,0,0,7,7,409,62,6,10,490,0,0,3,487,51,10,552
405041124,4,0,0,0,4,0,0,4,112,20,0,3,133,0,0,0,133,4,0,142,289,44,5,0,343,0,0,3,343,11,0,358,24,0,6,0,33,0,0,0,33,0,0,33,0,0,0,5,5,0,0,0,5,0,0,9,428,68,16,10,511,0,0,3,513,19,0,536,3,0,0,0,3,0,0,0,3,0,0,3,0,5,0,0,3,0,0,0,3,5,0,8,6,5,0,0,8,0,0,0,8,3,0,16,431,67,16,10,525,0,0,3,529,20,0,549,85,18,0,4,115,0,0,0,112,34,4,153,3,0,0,0,3,0,0,0,3,0,4,7,527,89,17,15,644,0,0,8,647,57,10,714
405041125,5,0,0,0,5,0,0,5,77,13,0,0,98,0,0,0,98,6,0,98,128,34,7,0,172,3,3,9,175,8,0,189,13,0,5,0,16,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,213,43,11,0,273,3,3,9,286,15,0,298,4,0,0,0,4,0,0,0,4,0,0,3,4,0,0,0,4,0,0,0,3,0,0,3,4,0,0,0,4,0,0,0,7,0,0,10,217,43,11,0,278,8,3,12,290,14,0,308,68,22,4,4,93,3,0,3,98,42,0,140,0,0,0,0,0,0,0,0,0,0,0,0,285,70,18,4,371,8,3,17,388,56,4,448
405041126,0,0,0,0,0,0,0,0,49,13,0,0,63,0,3,3,69,6,0,77,105,25,3,0,137,0,0,3,141,4,0,146,4,0,6,0,9,0,0,0,11,0,0,11,3,0,0,7,8,0,0,0,8,0,0,9,164,38,6,7,217,3,3,9,229,17,0,240,0,0,0,0,0,7,0,7,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,5,0,0,0,5,7,0,3,10,0,0,10,166,38,6,7,223,9,8,14,239,17,0,250,46,11,12,0,64,4,3,3,70,33,0,97,0,0,0,0,0,0,0,0,0,0,0,5,216,49,18,7,289,11,10,18,305,42,0,350
405041127,5,0,0,0,5,0,0,5,161,12,11,0,180,0,0,0,180,14,0,192,373,45,0,0,412,0,0,0,412,16,3,433,28,12,3,0,52,0,0,0,52,0,0,51,4,0,0,9,8,0,0,0,8,0,0,8,562,69,14,7,647,0,0,0,647,28,3,683,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,5,0,0,5,0,5,0,0,5,0,0,0,5,0,0,5,562,76,14,7,655,0,0,0,655,28,3,689,114,18,3,3,135,0,0,0,139,42,6,183,5,0,0,0,5,0,0,0,5,0,8,7,680,90,14,11,799,0,0,0,798,67,13,879
405041128,0,0,0,0,0,0,0,0,70,8,3,0,81,0,0,0,81,0,0,80,118,31,9,0,158,4,0,4,159,8,0,167,26,5,3,0,30,0,0,0,35,0,0,35,4,0,0,5,8,0,0,0,8,0,0,8,214,44,15,5,283,4,0,4,282,6,0,296,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,213,44,15,5,284,4,0,4,286,11,0,297,57,25,6,0,87,3,0,3,91,14,0,104,0,0,0,0,0,0,0,0,0,0,3,5,269,72,20,8,366,8,0,8,377,26,3,406
406011129,4,0,0,0,4,0,0,4,100,17,0,8,127,0,0,0,127,7,0,132,110,19,3,0,134,0,0,0,134,11,0,147,16,0,3,0,18,0,0,0,18,0,0,17,4,0,0,6,8,0,0,0,8,0,0,8,227,39,8,8,280,0,0,0,280,18,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,39,8,8,280,0,0,0,280,18,0,303,21,12,0,8,46,7,5,6,52,27,3,83,0,0,0,0,0,0,0,0,0,0,4,4,254,52,9,14,326,7,5,6,336,48,8,385
406011130,0,0,0,0,0,0,0,0,221,15,7,0,242,0,4,4,242,6,0,251,446,46,3,3,497,0,3,0,505,8,0,518,35,10,11,0,53,0,0,0,53,0,0,53,12,0,0,0,11,0,0,0,11,0,0,11,713,68,17,6,808,0,0,7,814,20,0,829,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,12,0,0,12,12,0,0,0,12,0,0,0,12,0,0,9,724,68,17,6,816,0,0,7,824,17,0,839,175,24,6,7,206,3,0,3,206,15,0,221,3,0,0,3,5,0,0,0,5,0,0,12,900,91,20,12,1027,4,0,13,1033,34,0,1078
406011131,0,0,0,0,0,0,0,0,122,8,0,0,125,0,0,0,125,0,0,130,350,26,4,0,380,3,4,10,383,4,0,394,36,6,0,0,46,0,0,0,46,0,0,46,3,0,0,7,14,0,0,0,14,0,0,14,510,34,9,7,557,3,4,10,565,9,0,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,34,9,7,553,0,4,7,567,9,0,572,68,7,3,0,75,0,0,0,75,8,0,83,0,0,0,0,0,0,0,0,0,0,0,0,575,41,11,7,630,0,4,7,640,17,0,658
406011132,0,0,0,0,0,0,0,0,89,8,0,0,92,0,0,0,98,0,0,98,150,15,6,0,172,0,0,0,175,5,0,173,11,0,0,0,11,0,0,0,11,0,0,11,4,0,0,0,4,0,0,0,4,0,0,4,259,19,6,0,284,0,0,6,287,5,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,259,19,6,0,284,0,0,6,287,7,0,289,47,0,0,0,47,0,4,4,49,18,0,72,0,0,0,4,4,0,0,0,4,0,0,4,305,19,6,4,331,0,5,4,335,30,0,366
406011133,9,0,0,0,9,0,0,3,438,71,19,3,533,0,0,0,531,29,0,566,879,178,46,13,1123,3,4,11,1133,34,0,1168,73,23,16,0,119,0,0,0,119,4,0,120,5,0,0,10,10,0,0,0,10,0,0,10,1388,277,88,26,1781,3,4,9,1790,70,0,1861,0,4,4,0,8,0,6,3,6,0,0,10,18,0,0,0,18,0,0,0,19,4,0,21,14,4,4,0,20,5,6,3,28,4,0,35,1409,282,86,26,1804,6,8,18,1816,75,0,1894,232,54,7,17,304,10,4,15,319,49,0,369,0,0,0,0,0,0,0,0,0,0,0,3,1636,337,97,39,2110,19,11,31,2141,122,3,2265
406011134,0,0,0,0,0,0,0,0,104,14,0,0,123,0,3,7,126,6,0,128,204,17,3,12,230,0,0,0,230,22,0,256,9,0,0,0,14,0,0,0,14,0,0,14,0,0,0,6,6,0,0,0,6,0,0,5,315,31,11,19,378,0,3,7,378,24,0,404,0,3,0,0,3,3,0,3,7,0,0,7,3,0,0,0,6,0,0,0,5,0,0,5,3,5,0,0,9,3,0,0,13,0,0,13,318,38,11,19,384,5,5,5,391,24,0,416,64,16,3,6,87,10,0,10,91,25,0,119,0,0,0,0,0,0,0,0,0,0,5,5,381,58,14,19,465,10,5,14,486,53,9,542
406011135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,8,0,8
406011136,3,0,0,0,7,0,0,7,651,47,20,4,722,4,0,9,730,44,5,778,816,93,35,15,958,17,7,22,977,29,0,1008,113,10,7,4,134,4,0,4,139,6,0,146,7,0,0,12,18,0,0,0,18,9,8,24,1579,154,64,34,1834,22,8,28,1861,87,13,1958,18,0,0,0,19,0,0,0,19,7,0,29,32,9,0,0,43,11,3,9,51,0,6,56,46,7,0,0,58,11,3,9,70,14,6,86,1629,159,70,34,1893,25,12,37,1934,92,14,2038,404,58,15,10,485,22,6,27,506,135,3,647,5,0,0,0,5,0,0,0,5,0,4,8,2039,217,85,38,2378,45,14,63,2438,232,21,2698
406011137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406021138,0,0,3,3,3,0,0,4,12,0,0,4,15,0,0,0,16,13,0,32,3,12,0,0,15,0,0,0,22,11,0,31,0,0,0,0,3,0,0,0,6,7,0,13,0,0,0,0,0,3,0,3,3,4,0,9,18,9,0,4,32,7,0,7,43,36,0,78,0,3,0,0,3,14,5,19,24,0,3,32,0,0,0,0,0,3,0,3,3,0,0,3,0,3,0,0,3,16,5,20,26,0,3,31,18,18,0,4,41,28,5,31,71,40,5,112,23,17,0,0,46,35,8,44,87,153,0,240,0,0,0,3,3,0,0,0,3,3,20,23,46,37,0,3,91,60,11,74,158,190,24,375
406021139,0,0,0,0,0,0,0,0,18,8,0,0,26,0,0,0,24,4,0,24,21,6,6,0,35,0,0,4,41,4,0,46,3,0,0,0,3,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,45,11,6,0,63,4,0,4,67,9,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,45,11,6,0,63,3,0,7,70,9,0,87,4,0,0,0,4,0,0,0,4,18,3,30,0,0,0,0,0,0,0,0,0,0,3,3,47,11,6,0,67,3,0,7,77,31,8,116
406021140,0,0,0,0,0,0,0,0,39,10,0,0,50,4,0,4,48,0,0,48,57,16,0,0,72,0,0,0,72,0,0,72,8,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,102,26,0,0,126,4,0,4,129,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,26,0,0,126,4,0,4,129,0,0,130,16,10,4,7,35,3,0,3,41,18,0,60,0,0,0,0,0,0,0,0,0,0,0,0,119,34,6,7,164,8,0,8,171,24,0,192
406021141,0,0,0,0,0,0,0,0,62,0,4,3,66,0,0,0,66,0,0,66,25,5,0,0,32,0,0,0,33,3,0,36,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,95,3,4,8,110,0,0,0,112,3,0,115,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,100,3,4,8,110,3,0,3,114,3,0,117,25,7,0,0,32,0,0,0,32,26,0,54,0,0,0,0,0,0,0,0,0,0,0,0,128,9,4,8,141,3,0,3,147,25,0,177
406021142,4,0,0,0,4,0,0,3,377,39,0,0,419,0,0,0,419,36,0,460,449,42,34,11,542,4,4,5,545,17,0,564,58,17,7,0,80,0,0,0,80,0,0,85,5,0,0,14,16,0,0,0,16,0,0,17,890,99,46,21,1058,7,4,7,1066,59,6,1128,5,7,0,0,9,4,0,4,9,7,0,21,8,0,0,0,8,5,3,7,19,0,0,22,13,7,0,0,19,7,3,10,30,5,0,38,904,105,46,21,1078,11,5,18,1095,65,6,1163,170,46,0,15,230,15,6,27,258,103,0,362,0,0,0,0,0,0,0,0,0,0,6,6,1080,146,47,36,1307,27,14,41,1352,172,9,1530
406021143,0,0,0,0,0,0,0,0,279,24,8,0,312,0,0,0,311,6,0,314,224,13,10,7,252,0,0,0,249,4,0,251,43,8,14,0,60,0,0,0,60,0,0,60,9,0,0,14,20,0,0,0,22,0,0,22,550,41,28,16,640,0,0,0,643,14,0,653,8,0,0,0,8,0,0,0,8,0,0,8,6,0,0,0,6,0,0,0,6,0,0,6,11,0,0,0,14,0,0,0,14,0,0,14,561,41,32,16,651,0,0,0,653,14,0,667,138,16,5,6,156,0,0,0,156,3,0,163,0,0,0,0,0,0,0,0,0,0,0,0,698,55,40,18,809,0,0,0,812,13,0,827
407011144,12,0,0,0,12,0,0,16,198,54,0,0,258,0,0,0,258,11,0,265,396,124,7,0,523,3,0,9,533,32,0,567,22,3,5,0,38,0,0,0,38,0,0,39,0,5,0,0,0,0,0,0,3,0,0,3,617,177,24,5,814,11,0,11,826,48,0,876,4,0,0,0,4,0,0,0,4,0,0,5,28,0,0,0,28,0,0,0,30,0,0,35,28,0,0,0,32,0,0,0,35,5,0,37,649,175,24,5,847,8,3,16,859,51,0,913,104,48,9,0,161,10,0,14,171,33,0,209,3,0,0,0,3,0,0,0,3,0,4,5,750,224,26,8,1009,22,7,24,1036,85,4,1125
407011145,0,0,0,0,0,0,0,0,116,16,6,0,141,0,3,3,142,6,0,152,272,53,4,0,322,3,0,3,330,7,0,338,23,11,10,0,37,0,0,0,37,0,0,44,13,0,0,0,13,0,0,0,13,0,0,13,422,71,17,0,512,3,3,9,518,21,0,535,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,6,0,9,4,0,0,0,4,0,0,0,4,6,0,9,421,71,17,0,516,3,3,9,526,23,0,546,51,11,3,10,77,3,0,3,75,7,0,84,0,0,0,0,0,0,0,0,0,0,0,0,476,85,23,10,591,9,3,13,600,26,0,630
407011146,26,0,0,0,26,0,0,26,220,29,4,0,255,3,0,3,260,15,0,276,450,54,12,7,524,7,0,7,536,25,0,558,44,15,4,0,61,0,0,0,61,7,0,63,3,0,0,0,11,0,0,0,11,0,5,10,721,91,25,10,850,9,0,9,863,45,5,911,3,0,0,0,6,0,0,0,6,0,0,6,9,5,5,0,16,0,0,0,16,0,0,17,13,5,5,0,23,0,0,0,23,0,0,23,736,101,32,10,875,9,0,9,890,50,5,938,216,20,3,0,250,4,3,3,250,17,0,268,0,0,0,0,0,0,0,0,0,0,0,0,948,121,34,11,1117,13,3,21,1137,66,8,1212
407011147,15,0,0,0,16,0,0,16,275,39,4,0,318,5,0,4,326,17,0,342,447,74,11,4,538,0,0,6,541,31,0,568,50,0,5,0,55,0,0,0,55,0,0,55,5,4,0,7,12,0,0,0,12,0,0,12,778,117,18,8,923,4,5,9,931,46,0,976,3,0,0,0,7,0,0,0,7,0,0,7,13,0,0,0,12,0,0,0,12,0,0,13,19,0,0,0,20,0,0,0,20,0,0,21,795,117,20,14,943,4,5,9,954,46,0,995,215,21,10,0,247,4,0,4,253,43,0,295,0,0,0,0,0,0,0,0,0,0,0,0,1012,141,32,14,1190,12,5,15,1199,88,0,1290
407011148,14,0,0,0,14,0,0,14,253,47,10,5,309,11,4,7,323,31,0,353,469,145,32,7,651,12,0,9,664,33,0,698,41,16,10,0,60,0,0,0,60,4,0,62,11,0,0,4,17,0,0,0,17,0,0,17,767,208,49,13,1040,18,3,19,1061,77,0,1133,6,0,0,0,6,0,0,0,5,0,0,5,13,4,0,0,21,0,0,6,25,0,0,31,16,4,0,0,27,3,0,7,32,0,0,30,782,215,50,13,1067,17,8,23,1095,74,0,1167,186,74,7,9,275,12,0,12,286,81,0,369,0,0,0,0,0,0,0,0,0,0,5,5,972,288,62,24,1342,30,8,37,1382,154,5,1538
407011149,3,0,0,0,3,3,0,7,136,20,6,5,161,0,0,0,165,22,0,185,268,73,12,0,355,0,0,0,357,10,0,365,15,10,3,0,32,0,0,0,32,0,0,34,0,0,0,0,0,0,0,0,0,0,0,9,418,110,19,5,547,0,0,0,547,33,0,586,0,0,0,0,0,8,0,8,6,0,0,9,9,0,0,0,8,0,0,0,8,4,0,12,12,0,0,0,11,8,0,6,12,6,0,22,424,110,22,5,556,8,4,9,567,37,0,601,145,29,3,3,176,7,0,3,177,34,0,216,0,0,0,0,0,0,0,0,0,0,3,3,568,134,21,9,736,10,3,16,749,73,3,821
407021150,4,0,0,0,4,0,0,4,204,15,0,0,217,0,0,4,222,19,0,240,404,59,8,6,473,3,0,3,478,19,0,497,19,0,14,0,33,0,0,0,33,0,0,37,8,0,6,4,17,0,0,0,17,0,4,21,634,80,23,9,743,8,0,5,752,37,4,789,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,8,0,0,0,9,0,0,9,3,0,0,7,8,0,0,0,9,0,0,9,640,80,23,12,753,4,0,7,763,37,4,797,123,9,0,3,133,0,0,0,133,18,0,153,0,0,0,0,3,0,0,0,3,0,0,3,766,85,28,11,893,4,0,7,896,56,4,961
407021151,0,0,0,0,0,0,0,0,112,15,0,0,126,0,0,0,126,0,0,125,234,17,3,0,255,0,0,0,255,11,0,262,9,8,3,0,16,0,0,0,16,0,0,16,5,0,0,3,10,0,0,0,10,5,0,13,348,33,12,6,404,0,0,0,404,12,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,37,12,6,402,0,0,0,402,12,0,417,63,7,4,3,70,0,0,0,70,4,0,76,0,0,0,0,0,0,0,0,0,0,0,0,410,41,13,10,473,0,0,0,473,20,0,492
407021152,0,0,0,0,0,0,0,0,131,3,3,0,139,0,0,0,144,3,0,148,277,15,12,8,316,0,0,0,314,23,0,336,3,4,4,0,15,0,0,0,21,0,0,19,3,0,0,0,3,0,0,0,3,0,0,3,412,29,19,12,470,4,0,9,473,28,0,507,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,5,0,0,0,5,0,0,0,5,0,0,5,409,29,19,12,471,4,0,9,475,28,0,507,69,27,7,3,97,5,10,10,104,46,0,156,0,3,0,0,7,0,0,0,7,0,0,5,478,57,24,16,573,7,7,15,589,74,3,663
407021154,0,0,0,0,0,0,0,4,165,32,5,12,208,0,4,3,212,16,0,231,363,59,9,0,433,5,0,5,439,17,0,450,11,5,6,0,23,0,0,0,23,0,0,23,7,0,0,11,19,0,0,0,19,0,0,19,547,97,17,20,681,8,4,9,695,35,0,724,0,0,0,0,0,0,0,0,0,4,0,10,7,0,0,0,7,0,0,0,7,0,0,7,10,0,0,0,10,0,0,0,10,4,0,16,559,97,17,20,692,8,4,9,700,36,0,739,150,54,3,5,203,6,3,12,215,34,0,248,0,0,0,0,0,0,0,0,0,0,3,10,704,147,23,25,899,10,6,16,919,77,3,1000
407021155,3,0,0,0,3,0,0,3,102,0,0,0,106,0,0,0,106,3,0,112,183,10,0,0,193,0,0,0,193,3,0,198,12,0,7,0,25,0,0,0,25,0,0,25,6,0,0,0,6,0,0,0,6,0,0,6,296,16,7,7,330,0,0,0,330,4,0,337,5,0,0,0,5,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,3,0,0,3,300,16,7,7,333,0,0,0,335,4,0,336,85,12,5,0,98,0,0,0,98,4,0,97,0,0,0,0,0,0,0,0,0,0,0,3,381,25,14,7,427,0,0,0,427,9,0,437
407021156,0,0,0,0,0,0,0,6,115,7,0,0,126,0,0,0,126,3,0,131,162,12,4,7,192,0,0,0,189,3,0,199,15,0,0,0,16,5,0,5,21,0,0,21,0,0,0,4,4,0,0,0,4,0,0,4,294,19,17,9,342,5,0,5,344,7,0,350,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,302,19,17,9,340,5,0,5,345,9,0,357,59,3,0,3,69,4,0,4,73,11,0,84,0,0,0,0,0,0,0,0,0,0,4,4,356,24,15,9,410,9,0,9,418,21,4,444
