SA2_CODE_2021,D_0_4_FPEFT_MPEFT,D_0_4_FPEFT_MPEPT,D_0_4_FPEFT_MPEAW,D_0_4_FPEFT_MPEHNS,D_0_4_FPEFT_MPET,D_0_4_FPEFT_MPULFTW,D_0_4_FPEFT_MPULPTW,D_0_4_FPEFT_MPUT,D_0_4_FPEFT_MPTLF,D_0_4_FPEFT_MPNLF,D_0_4_FPEFT_MPLFSNS,D_0_4_FPEFT_T,D_0_4_FPEPT_MPEFT,D_0_4_FPEPT_MPEPT,D_0_4_FPEPT_MPEAW,D_0_4_FPEPT_MPEHNS,D_0_4_FPEPT_MPET,D_0_4_FPEPT_MPULFTW,D_0_4_FPEPT_MPULPTW,D_0_4_FPEPT_MPUT,D_0_4_FPEPT_MPTLF,D_0_4_FPEPT_MPNLF,D_0_4_FPEPT_MPLFSNS,D_0_4_FPEPT_T,D_0_4_FPEAW_MPEFT,D_0_4_FPEAW_MPEPT,D_0_4_FPEAW_MPEAW,D_0_4_FPEAW_MPEHNS,D_0_4_FPEAW_MPET,D_0_4_FPEAW_MPULFTW,D_0_4_FPEAW_MPULPTW,D_0_4_FPEAW_MPUT,D_0_4_FPEAW_MPTLF,D_0_4_FPEAW_MPNLF,D_0_4_FPEAW_MPLFSNS,D_0_4_FPEAW_T,D_0_4_FPHNS_MPEFT,D_0_4_FPHNS_MPEPT,D_0_4_FPHNS_MPEAW,D_0_4_FPHNS_MPEHNS,D_0_4_FPHNS_MPET,D_0_4_FPHNS_MPULFTW,D_0_4_FPHNS_MPULPTW,D_0_4_FPHNS_MPUT,D_0_4_FPHNS_MPTLF,D_0_4_FPHNS_MPNLF,D_0_4_FPHNS_MPLFSNS,D_0_4_FPHNS_T,D_0_4_FPET_MPEFT,D_0_4_FPET_MPEPT,D_0_4_FPET_MPEAW,D_0_4_FPET_MPEHNS,D_0_4_FPET_MPET,D_0_4_FPET_MPULFTW,D_0_4_FPET_MPULPTW,D_0_4_FPET_MPUT,D_0_4_FPET_MPTLF,D_0_4_FPET_MPNLF,D_0_4_FPET_MPLFSNS,D_0_4_FPET_T,D_0_4_FPULFTW_MPEFT,D_0_4_FPULFTW_MPEPT,D_0_4_FPULFTW_MP_EAW,D_0_4_FPULFTW_MP_E_HW_NS,D_0_4_FPULFTW_MPET,D_0_4_FPULFTW_MPULFTW,D_0_4_FPULFTW_MPULPTW,D_0_4_FPULFTW_MPUT,D_0_4_FPULFTW_MPTLF,D_0_4_FPULFTW_MPNLF,D_0_4_FPULFTW_MPLFSNS,D_0_4_FPULFTW_T,D_0_4_FPULPTW_MPEFT,D_0_4_FPULPTW_MPEPT,D_0_4_FPULPTW_MPEAW,D_0_4_FPULPTW_MPEm_HW_NS,D_0_4_FPULPTW_MPET,D_0_4_FPULPTW_MPULFTW,D_0_4_FPULPTW_MPULPTW,D_0_4_FPULPTW_MPUT,D_0_4_FPULPTW_MPTLF,D_0_4_FPULPTW_MPNLF,D_0_4_FPULPTW_MPLFSNS,D_0_4_FPULPTW_T,D_0_4_FPUT_MPEFT,D_0_4_FPUT_MPEPT,D_0_4_FPUT_MPEAW,D_0_4_FPUT_MP_E_HNS,D_0_4_FPUT_MPET,D_0_4_FPUT_MPULFTW,D_0_4_FPUT_MPULPTW,D_0_4_FPUT_MPUT,D_0_4_FPUT_MPTLF,D_0_4_FPUT_MPNLF,D_0_4_FPUT_MPLFSNS,D_0_4_FPUT_T,D_0_4_FPTLF_MPEFT,D_0_4_FPTLF_MPEPT,D_0_4_FPTLF_MPEAW,D_0_4_FPTLF_MPEHNS,D_0_4_FPTLF_MPET,D_0_4_FPTLF_MPULFTW,D_0_4_FPTLF_MPULPTW,D_0_4_FPTLF_MPUT,D_0_4_FPTLF_MPTLF,D_0_4_FPTLF_MPNLF,D_0_4_FPTLF_MPLFSNS,D_0_4_FPTLF_T,D_0_4_FPNLF_MPEFT,D_0_4_FPNLF_MPEPT,D_0_4_FPNLF_MPEAW,D_0_4_FPNLF_MP_E_HNS,D_0_4_FPNLF_MPET,D_0_4_FPNLF_MPUEmpLfFTW,D_0_4_FPNLF_MPUEmpLfPTW,D_0_4_FPNLF_MPUT,D_0_4_FPNLF_MPTLF,D_0_4_FPNLF_MPNLF,D_0_4_FPNLF_MPLFSNS,D_0_4_FPNLF_T,D_0_4_FPLFSNS_MPEFT,D_0_4_FPLFSNS_MPEPT,D_0_4_FPLFSNS_MPEAW,D_0_4_FPLFSNS_MP_E_HNS,D_0_4_FPLFSNS_MPET,D_0_4_FPLFSNS_MPULFTW,D_0_4_FPLFSNS_MPULPTW,D_0_4_FPLFSNS_MPUT,D_0_4_FPLFSNS_MPTLF,D_0_4_FPLFSNS_MPNLF,D_0_4_FPLFSNS_MPLFSNS,D_0_4_FPLFSNS_T,D_0_4_FPT_MPEFT,D_0_4_FPT_MPEPT,D_0_4_FPT_MPEAW,D_0_4_FPT_MPEHNS,D_0_4_FPT_MPET,D_0_4_FPT_MPULFTW,D_0_4_FPT_MPULPTW,D_0_4_FPT_MPUT,D_0_4_FPT_MPTLF,D_0_4_FPT_MPNLF,D_0_4_FPT_MPLFSNS,D_0_4_FPT_T,D_5_9_FPEFT_MPEFT,D_5_9_FPEFT_MPEPT,D_5_9_FPEFT_MPEAW,D_5_9_FPEFT_MPEHNS,D_5_9_FPEFT_MPET,D_5_9_FPEFT_MPULFTW,D_5_9_FPEFT_MPULPTW,D_5_9_FPEFT_MPUT,D_5_9_FPEFT_MPTLF,D_5_9_FPEFT_MPNLF,D_5_9_FPEFT_MPLFSNS,D_5_9_FPEFT_T,D_5_9_FPEPT_MPEFT,D_5_9_FPEPT_MPEPT,D_5_9_FPEPT_MPEAW,D_5_9_FPEPT_MPEHNS,D_5_9_FPEPT_MPET,D_5_9_FPEPT_MPULFTW,D_5_9_FPEPT_MPULPTW,D_5_9_FPEPT_MPUT,D_5_9_FPEPT_MPTLF,D_5_9_FPEPT_MPNLF,D_5_9_FPEPT_MPLFSNS,D_5_9_FPEPT_T,D_5_9_FPEAW_MPEFT,D_5_9_FPEAW_MPEPT,D_5_9_FPEAW_MPEAW,D_5_9_FPEAW_MPEHNS,D_5_9_FPEAW_MPET,D_5_9_FPEAW_MPULFTW,D_5_9_FPEAW_MPULPTW,D_5_9_FPEAW_MPUT,D_5_9_FPEAW_MPTLF,D_5_9_FPEAW_MPNLF,D_5_9_FPEAW_MPLFSNS,D_5_9_FPEAW_T,D_5_9_FPHNS_MPEFT,D_5_9_FPHNS_MPEPT,D_5_9_FPHNS_MPEAW,D_5_9_FPHNS_MPEHNS,D_5_9_FPHNS_MPET,D_5_9_FPHNS_MPULFTW,D_5_9_FPHNS_MPULPTW,D_5_9_FPHNS_MPUT,D_5_9_FPHNS_MPTLF,D_5_9_FPHNS_MPNLF,D_5_9_FPHNS_MPLFSNS,D_5_9_FPHNS_T,D_5_9_FPET_MPEFT,D_5_9_FPET_MPEPT,D_5_9_FPET_MPEAW,D_5_9_FPET_MP_E_HNS,D_5_9_FPET_MPET,D_5_9_FPET_MPULFTW,D_5_9_FPET_MPULPTW,D_5_9_FPET_MPUT
801061064,45,7,0,0,55,0,0,0,55,0,0,58,41,6,0,0,43,0,0,0,43,3,0,44,19,0,8,0,29,0,0,0,26,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,102,14,8,0,121,0,0,0,123,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,105,14,8,0,128,0,0,0,128,0,0,131,25,0,0,0,27,0,0,6,33,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,133,16,7,0,154,4,0,4,160,8,0,167,86,7,0,0,89,0,0,0,89,4,0,97,57,0,0,0,54,0,0,0,54,0,0,54,4,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,139,8,0,0,149,0,0,0
801061066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801061067,71,13,4,0,85,0,0,0,85,0,0,85,75,14,0,0,88,0,0,0,88,4,0,96,28,3,6,0,39,0,0,0,39,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,178,27,10,0,214,0,0,0,217,6,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,3,0,0,0,3,0,0,3,177,30,9,0,219,0,0,0,221,6,0,225,22,4,0,0,32,0,0,0,30,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,205,32,11,0,251,4,0,4,256,6,0,261,133,11,0,0,141,5,0,8,146,4,0,158,63,15,3,0,78,0,0,0,78,5,0,80,6,0,0,0,8,0,0,0,8,0,0,11,6,0,0,0,6,0,0,0,6,0,0,6,198,29,3,0,235,5,0,8
801061068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801061069,30,6,0,0,38,0,0,0,38,3,0,39,24,3,0,0,28,0,0,0,28,0,0,31,5,4,0,0,10,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,60,13,0,0,77,0,0,0,78,5,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,13,0,0,79,0,0,0,77,5,0,81,11,0,0,0,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,75,15,0,0,86,0,0,0,93,5,0,97,73,4,3,0,79,0,0,0,79,0,0,82,61,6,0,0,71,0,0,0,66,9,0,77,3,5,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,141,13,3,0,157,0,0,0
801061070,38,0,0,0,36,0,0,0,36,0,0,36,27,3,0,0,37,0,0,0,33,0,0,33,11,3,0,0,16,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,75,6,0,0,82,0,0,0,86,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,6,0,0,90,0,0,0,87,0,0,87,14,0,4,0,23,0,0,0,23,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,93,12,9,0,107,0,0,0,108,0,0,113,54,7,3,0,61,0,4,4,63,0,0,71,42,5,0,0,48,0,0,0,48,0,0,48,5,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,94,9,3,0,114,0,4,3
801061129,9,0,0,0,9,0,0,0,9,0,0,11,10,3,0,0,12,0,0,0,12,0,0,12,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,4,0,0,4,28,6,0,0,33,0,0,0,33,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6,0,0,29,0,0,0,29,0,0,32,3,0,0,0,9,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,31,8,0,0,35,0,0,0,43,0,0,38,16,0,0,0,14,0,0,0,14,3,0,23,6,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0,0,26,0,0,0
801061130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801061131,35,8,0,0,43,0,0,0,41,0,0,41,56,10,0,0,64,0,0,0,70,0,0,68,37,6,10,0,49,0,0,0,49,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,135,20,10,0,154,0,0,0,156,3,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,20,10,0,154,0,0,0,156,3,0,164,18,0,0,0,22,0,0,0,22,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,147,21,10,0,176,3,0,3,183,7,0,183,33,4,0,0,38,0,0,0,39,0,0,38,29,8,0,0,35,0,0,0,34,0,0,35,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,68,7,0,0,79,0,0,6
801071071,64,3,0,0,70,0,0,4,66,3,0,76,74,9,0,0,86,0,0,0,85,0,0,85,28,0,5,0,32,0,0,0,32,0,0,38,0,3,0,0,3,0,0,0,3,0,0,3,160,14,11,4,185,0,0,3,187,3,0,197,0,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,7,0,0,7,163,18,11,4,189,0,0,3,200,3,0,203,48,7,0,0,52,0,0,0,52,5,0,59,0,0,0,0,0,0,0,0,0,0,0,0,205,25,11,4,240,0,0,3,248,7,0,262,111,13,0,0,128,4,0,4,132,0,0,139,100,9,0,0,107,0,0,0,109,0,0,109,6,3,0,0,17,0,0,0,17,0,0,13,0,7,0,0,3,0,0,0,3,0,0,7,219,28,8,3,253,4,0,7
801071072,36,0,0,0,35,0,0,0,35,0,0,36,71,5,0,0,78,0,0,0,78,0,0,83,24,0,4,0,31,0,0,0,31,0,0,31,0,0,0,0,0,0,0,0,0,0,0,3,130,11,3,4,151,0,0,0,151,3,4,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,11,3,4,151,0,0,0,151,3,4,153,41,0,0,0,38,0,0,0,38,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,173,8,5,7,190,0,0,0,190,3,0,198,68,3,4,0,76,0,0,0,76,8,0,77,57,10,0,0,62,0,0,0,62,0,0,64,12,0,0,0,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,133,12,8,0,148,0,0,0
801071073,53,16,3,0,73,0,0,0,73,0,0,73,123,12,0,0,130,4,0,4,136,0,4,141,39,6,4,0,55,0,0,0,55,3,0,56,4,0,0,0,6,0,0,0,6,0,0,6,220,31,10,0,267,4,0,4,271,4,4,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,228,31,10,0,274,4,0,4,273,4,4,284,25,6,0,0,33,0,0,0,35,0,0,32,0,0,0,0,0,0,0,0,0,0,3,3,251,38,14,0,303,3,0,3,308,9,0,317,112,13,3,0,130,0,0,0,130,5,0,132,107,11,0,0,115,0,0,0,119,7,0,125,3,12,3,0,13,0,0,0,13,0,0,13,0,0,3,0,3,0,0,0,3,0,0,3,227,38,7,0,267,0,0,0
801071074,52,5,0,0,58,0,0,0,58,3,0,64,107,6,4,0,119,0,0,0,117,4,3,125,32,0,7,3,49,0,0,0,49,0,0,49,3,0,0,0,3,0,0,0,3,0,0,3,197,14,14,3,226,0,0,3,230,6,3,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,14,14,3,230,0,0,3,234,6,3,242,29,8,9,0,45,3,0,3,43,6,0,54,0,0,0,0,0,0,0,0,0,0,0,0,233,21,20,3,276,3,0,0,278,18,3,297,73,12,4,0,92,3,0,5,95,4,0,100,96,13,0,0,109,0,0,0,111,0,0,111,4,0,6,0,13,0,0,0,13,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,170,25,14,0,212,3,0,5
801071075,60,0,6,0,73,0,0,0,69,0,0,69,68,6,5,0,79,0,0,0,78,3,0,82,28,0,3,0,35,0,0,0,35,0,0,35,4,0,0,0,0,0,0,0,0,0,0,0,158,14,12,4,188,0,0,0,191,3,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,159,14,12,4,186,0,0,0,187,3,0,196,41,3,4,0,46,0,0,0,46,4,0,51,0,0,0,0,0,0,0,0,0,0,0,0,199,19,15,3,237,0,0,0,237,5,0,250,97,8,4,0,112,0,0,0,112,4,0,114,83,12,3,0,103,0,0,0,102,0,0,107,12,0,0,0,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,192,18,11,0,222,0,0,0
801071076,31,5,0,0,42,0,0,0,42,0,0,39,40,8,0,0,51,0,0,0,51,0,0,53,20,0,4,0,21,0,0,0,21,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,95,14,5,0,111,0,0,0,111,7,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,14,5,0,111,0,0,0,111,7,0,122,13,0,0,0,14,0,0,0,14,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,101,17,5,3,128,0,0,0,128,3,0,137,77,14,0,0,97,0,0,0,99,0,0,103,63,6,0,0,64,0,0,0,64,6,0,72,3,0,0,0,5,0,0,0,5,0,0,6,5,0,0,0,3,0,0,0,3,0,0,3,146,22,0,3,171,0,0,0
801071077,24,0,3,0,32,0,0,0,32,6,0,41,42,3,3,0,44,0,0,0,44,0,0,50,16,0,4,0,17,0,0,0,17,0,0,17,0,0,0,4,4,0,0,0,4,0,0,4,84,4,12,4,99,0,0,0,99,10,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,4,12,4,100,0,0,0,100,10,0,110,20,0,0,0,18,0,0,0,18,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,100,4,8,4,121,0,0,0,121,11,0,132,52,6,0,0,61,0,0,0,61,3,0,63,48,5,5,0,59,0,0,0,59,0,0,55,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,14,3,0,119,0,0,0
801071078,90,10,0,4,105,0,0,0,105,4,0,112,119,14,0,0,135,0,0,0,134,0,0,139,53,5,14,0,72,0,0,0,72,0,3,77,0,4,0,0,5,0,0,0,5,0,0,4,266,34,17,3,316,0,0,0,319,5,0,329,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,5,0,0,0,5,0,0,0,5,0,0,6,274,34,17,3,323,0,0,0,321,7,0,334,65,7,0,0,75,0,0,0,71,9,0,80,0,0,0,0,0,0,0,0,0,0,0,0,336,39,20,3,394,3,0,3,394,17,4,424,145,19,3,0,168,6,0,6,170,4,0,177,115,19,0,0,133,0,0,0,135,0,0,135,14,9,0,0,19,0,0,0,19,0,0,19,3,0,0,0,3,0,0,0,3,0,0,3,276,50,3,0,322,6,0,0
801071079,32,6,0,0,46,0,0,0,46,5,0,42,69,12,3,0,77,0,0,0,77,3,0,85,27,5,4,0,35,0,0,0,35,0,0,35,0,0,0,5,5,0,0,0,5,0,0,5,131,17,5,5,160,0,0,0,160,3,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,17,5,5,160,0,0,0,160,3,0,164,11,0,0,0,16,0,0,0,16,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,146,17,10,0,176,0,0,0,176,5,0,184,71,4,0,0,83,0,0,0,83,0,0,86,60,11,3,0,71,0,0,0,71,0,0,77,3,4,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,139,18,6,0,165,0,0,0
801071080,39,7,0,0,47,0,0,0,47,0,0,47,40,10,0,0,55,0,0,0,55,0,0,55,15,0,3,0,20,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,98,18,3,5,122,0,0,0,122,0,0,122,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,4,102,18,3,5,124,0,0,0,124,0,0,120,39,4,0,0,48,0,0,0,49,0,0,49,3,0,0,0,3,0,0,0,3,0,0,3,140,27,4,5,173,0,0,0,176,0,0,172,32,8,0,0,36,0,0,0,36,0,0,41,16,4,0,0,24,0,0,0,24,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,8,0,0,62,0,0,0
801071081,65,12,3,0,78,0,0,0,78,0,0,75,71,5,0,0,71,0,0,0,77,0,0,74,35,4,11,0,49,0,0,0,49,0,0,49,0,0,0,8,4,0,0,0,4,0,0,4,166,21,11,8,203,0,0,0,203,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,8,0,0,0,8,0,0,0,8,0,0,8,170,21,11,8,207,0,0,0,205,0,0,209,29,12,0,0,40,0,0,0,40,0,0,45,0,0,0,3,3,0,0,0,3,0,0,3,196,27,13,7,247,0,0,0,250,8,0,252,84,5,6,0,92,0,0,0,92,4,0,96,65,6,0,0,70,0,0,0,75,9,0,80,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,3,9,0,0,0,9,0,0,9,157,14,6,3,182,0,0,0
801071082,163,16,0,0,186,3,0,3,192,4,0,192,210,35,3,0,255,0,0,0,255,3,3,263,75,16,10,0,97,0,0,0,97,4,0,100,3,0,0,0,3,0,0,0,3,0,0,3,450,74,12,0,545,3,0,3,545,14,3,556,3,0,0,0,3,4,0,4,7,0,0,7,4,0,0,0,3,0,0,0,8,0,0,8,6,0,0,0,6,4,0,4,11,0,0,11,460,74,12,4,548,5,0,5,555,14,3,575,94,7,4,6,114,0,0,0,114,8,0,122,0,0,0,0,0,0,0,0,0,0,3,4,549,82,18,5,662,5,0,5,665,23,0,692,267,43,7,0,316,9,0,9,316,13,0,332,261,37,0,0,301,0,4,4,303,9,0,310,20,7,0,0,33,0,0,0,33,0,0,30,0,0,0,3,7,0,0,0,7,0,0,7,550,81,12,5,650,9,4,7
801071083,20,0,0,0,26,0,0,0,26,0,0,26,24,4,3,0,31,0,0,0,31,0,0,31,9,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,58,7,0,0,67,0,0,0,67,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,7,0,0,67,0,0,0,67,0,0,67,8,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,65,5,0,0,73,0,0,0,73,0,0,73,35,0,3,0,37,0,0,0,37,0,0,37,33,6,0,0,39,0,0,0,39,0,0,39,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,70,10,3,0,78,0,0,0
801071084,60,17,0,0,73,0,0,0,77,0,0,77,84,18,3,0,109,0,0,0,109,5,0,109,51,0,4,4,61,0,0,0,61,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,192,36,10,4,241,0,0,0,246,0,0,243,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,10,0,0,0,10,0,0,10,195,39,10,4,252,0,0,0,249,0,0,252,31,0,0,0,37,0,0,0,37,9,0,43,0,0,0,0,0,0,0,0,0,0,0,3,228,39,18,4,283,0,0,0,281,16,0,299,99,7,0,0,112,0,0,0,112,4,0,114,92,5,7,0,104,0,0,0,104,6,0,109,10,0,0,0,11,0,0,0,11,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,200,15,4,0,222,0,0,0
801071085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801071086,20,3,0,0,21,0,0,0,21,0,0,21,29,5,0,0,34,0,0,0,34,0,0,35,7,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,54,6,0,0,61,0,0,0,61,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,6,0,0,61,0,0,0,61,0,0,69,0,0,0,0,3,4,4,3,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,57,11,0,0,67,4,4,3,71,4,0,80,25,0,0,0,26,0,0,0,26,0,0,31,30,3,0,0,31,0,0,0,32,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,10,0,0,57,0,0,0
