SA2_CODE_2021,D_15_17_FPEAW_MPEFT,D_15_17_FPEAW_MPEPT,D_15_17_FPEAW_MPEAW,D_15_17_FPEAW_MPEHNS,D_15_17_FPEAW_MPET,D_15_17_FPEAW_MPULFTW,D_15_17_FPEAW_MPULPTW,D_15_17_FPEAW_MPUT,D_15_17_FPEAW_MPTLF,D_15_17_FPEAW_MPNLF,D_15_17_FPEAW_MPLFSNS,D_15_17_FPEAW_T,D_15_17_FPHNS_MPEFT,D_15_17_FPHNS_MPEPT,D_15_17_FPHNS_MPEAW,D_15_17_FPHNS_MPEHNS,D_15_17_FPHNS_MPET,D_15_17_FPHNS_MPULFTW,D_15_17_FPHNS_MPULPTW,D_15_17_FPHNS_MPUT,D_15_17_FPHNS_MPTLF,D_15_17_FPHNS_MPNLF,D_15_17_FPHNS_MPLFSNS,D_15_17_FPHNS_T,D_15_17_FPET_MPEFT,D_15_17_FPET_MPEPT,D_15_17_FPET_MPEAW,D_15_17_FPET_MPEHNS,D_15_17_FPET_MPET,D_15_17_FPET_MPULFTW,D_15_17_FPET_MPULPTW,D_15_17_FPET_MPUT,D_15_17_FPET_MPTLF,D_15_17_FPET_MPNLF,D_15_17_FPET_MPLFSNS,D_15_17_FPET_T,D_15_17_FPULFTW_MPEFT,D_15_17_FPULFTW_MPEPT,D_15_17_FPULFTW_MPEAW,D_15_17_FPULFTW_MPEHNS,D_15_17_FPULFTW_MPET,D_15_17_FPULFTW_MPULFTW,D_15_17_FPULFTW_MPULPTW,D_15_17_FPULFTW_MPUT,D_15_17_FPULFTW_MPTLF,D_15_17_FPULFTW_MPNLF,D_15_17_FPULFTW_MPLFSNS,D_15_17_FPULFTW_T,D_15_17_FPULPTW_MPEFT,D_15_17_FPULPTW_MPEPT,D_15_17_FPULPTW_MPEAW,D_15_17_FPULPTW_MPEHNS,D_15_17_FPULPTW_MPET,D_15_17_FPULPTW_MPULFTW,D_15_17_FPULPTW_MPULPTW,D_15_17_FPULPTW_MPUT,D_15_17_FPULPTW_MPTLF,D_15_17_FPULPTW_MPNLF,D_15_17_FPULPTW_MPLFSNS,D_15_17_FPULPTW_T,D_15_17_FPUT_MPEFT,D_15_17_FPUT_MPEPT,D_15_17_FPUT_MPEAW,D_15_17_FPUT_MPEHNS,D_15_17_FPUT_MPET,D_15_17_FPUT_MPULFTW,D_15_17_FPUT_MPULPTW,D_15_17_FPUT_MPUT,D_15_17_FPUT_MPTLF,D_15_17_FPUT_MPNLF,D_15_17_FPUT_MPLFSNS,D_15_17_FPUT_T,D_15_17_FPTLF_MPEFT,D_15_17_FPTLF_MPEPT,D_15_17_FPTLF_MPEAW,D_15_17_FPTLF_MPEHNS,D_15_17_FPTLF_MPET,D_15_17_FPTLF_MPULFTW,D_15_17_FPTLF_MPULPTW,D_15_17_FPTLF_MPUT,D_15_17_FPTLF_MPTLF,D_15_17_FPTLF_MPNLF,D_15_17_FPTLF_MPLFSNS,D_15_17_FPTLF_T,D_15_17_FPNLF_MPEFT,D_15_17_FPNLF_MPEPT,D_15_17_FPNLF_MPEAW,D_15_17_FPNLF_MPEHNS,D_15_17_FPNLF_MPET,D_15_17_FPNLF_MPULFTW,D_15_17_FPNLF_MPULPTW,D_15_17_FPNLF_MPUT,D_15_17_FPNLF_MPTLF,D_15_17_FPNLF_MPNLF,D_15_17_FPNLF_MPLFSNS,D_15_17_FPNLF_T,D_15_17_FPLFSNS_MPEFT,D_15_17_FPLFSNS_MPEPT,D_15_17_FPLFSNS_MPEAW,D_15_17_FPLFSNS_MPEHNS,D_15_17_FPLFSNS_MPET,D_15_17_FPLFSNS_MPULFTW,D_15_17_FPLFSNS_MPULPTW,D_15_17_FPLFSNS_MPUT,D_15_17_FPLFSNS_MPTLF,D_15_17_FPLFSNS_MPNLF,D_15_17_FPLFSNS_MPLFSNS,D_15_17_FPLFSNS_T,D_15_17_FPT_MPEFT,D_15_17_FPT_MPEPT,D_15_17_FPT_MPEAW,D_15_17_FPT_MPEHNS,D_15_17_FPT_MPET,D_15_17_FPT_MPULFTW,D_15_17_FPT_MPULPTW,D_15_17_FPT_MPUT,D_15_17_FPT_MPTLF,D_15_17_FPT_MPNLF,D_15_17_FPT_MPLFSNS,D_15_17_FPT_T,D_18_20_FPEFT_MPEFT,D_18_20_FPEFT_MPEPT,D_18_20_FPEFT_MPEAW,D_18_20_FPEFT_MPEHNS,D_18_20_FPEFT_MPET,D_18_20_FPEFT_MPULFTW,D_18_20_FPEFT_MPULPTW,D_18_20_FPEFT_MPUT,D_18_20_FPEFT_MPTLF,D_18_20_FPEFT_MPNLF,D_18_20_FPEFT_MPLFSNS,D_18_20_FPEFT_T,D_18_20_FPEPT_MPEFT,D_18_20_FPEPT_MPEPT,D_18_20_FPEPT_MPEAW,D_18_20_FPEPT_MPEHNS,D_18_20_FPEPT_MPET,D_18_20_FPEPT_MPULFTW,D_18_20_FPEPT_MPULPTW,D_18_20_FPEPT_MPUT,D_18_20_FPEPT_MPTLF,D_18_20_FPEPT_MPNLF,D_18_20_FPEPT_MPLFSNS,D_18_20_FPEPT_T,D_18_20_FPEAW_MPEFT,D_18_20_FPEAW_MPEPT,D_18_20_FPEAW_MPEAW,D_18_20_FPEAW_MPEHNS,D_18_20_FPEAW_MPET,D_18_20_FPEAW_MPULFTW,D_18_20_FPEAW_MPULPTW,D_18_20_FPEAW_MPUT,D_18_20_FPEAW_MPTLF,D_18_20_FPEAW_MPNLF,D_18_20_FPEAW_MPLFSNS,D_18_20_FPEAW_T,D_18_20_FPHNS_MPEFT,D_18_20_FPHNS_MPEPT,D_18_20_FPHNS_MPEAW,D_18_20_FPHNS_MPEHNS,D_18_20_FPHNS_MPET,D_18_20_FPHNS_MPULFTW,D_18_20_FPHNS_MPULPTW,D_18_20_FPHNS_MPUT,D_18_20_FPHNS_MPTLF,D_18_20_FPHNS_MPNLF,D_18_20_FPHNS_MPLFSNS,D_18_20_FPHNS_T,D_18_20_FPET_MPEFT,D_18_20_FPET_MPEPT,D_18_20_FPET_MPEAW,D_18_20_FPET_MPEHNS,D_18_20_FPET_MPET,D_18_20_FPET_MPULFTW,D_18_20_FPET_MPULPTW,D_18_20_FPET_MPUT,D_18_20_FPET_MPTLF,D_18_20_FPET_MPNLF,D_18_20_FPET_MPLFSNS,D_18_20_FPET_T,D_18_20_FPULFTW_MPEFT,D_18_20_FPULFTW_MPEPT,D_18_20_FPULFTW_MPEAW,D_18_20_FPULFTW_MPEHNS,D_18_20_FPULFTW_MPET,D_18_20_FPULFTW_MPULFTW,D_18_20_FPULFTW_MPULPTW,D_18_20_FPULFTW_MPUT,D_18_20_FPULFTW_MPTLF,D_18_20_FPULFTW_MPNLF,D_18_20_FPULFTW_MPLFSNS,D_18_20_FPULFTW_T,D_18_20_FPULPTW_MPEFT,D_18_20_FPULPTW_MPEPT,D_18_20_FPULPTW_MPEAW,D_18_20_FPULPTW_MPEHNS,D_18_20_FPULPTW_MPET,D_18_20_FPULPTW_MPULFTW,D_18_20_FPULPTW_MPULPTW,D_18_20_FPULPTW_MPUT
101061542,3,0,0,0,4,0,0,0,4,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,283,50,7,0,341,3,0,3,341,13,3,357,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,5,0,0,0,5,0,0,5,3,0,0,0,7,0,0,0,7,0,0,7,294,45,7,0,344,3,0,3,350,13,3,366,33,0,3,0,37,0,0,0,37,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,326,53,10,0,384,3,0,3,388,20,3,408,61,6,0,0,68,0,0,0,72,0,0,71,30,3,0,0,39,0,0,0,39,0,0,41,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,100,9,4,0,108,0,0,0,109,6,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101061543,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,138,17,3,0,157,0,0,0,157,11,0,173,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,5,0,0,5,3,0,0,0,4,0,0,0,4,0,0,4,139,20,3,0,158,0,0,0,160,13,0,171,9,7,0,0,19,0,3,5,21,18,0,42,0,0,0,0,0,0,0,0,0,0,0,0,150,25,5,0,180,5,3,8,190,32,4,219,12,0,0,0,17,0,0,0,17,0,0,17,15,3,0,0,12,0,0,0,12,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,25,3,0,0,26,0,0,0,26,7,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101061544,4,0,0,0,4,0,0,0,9,0,0,9,3,0,0,0,6,0,0,0,6,0,0,6,88,7,0,0,97,0,0,0,100,6,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,7,0,0,97,0,0,0,100,6,0,101,11,0,0,0,20,0,0,0,20,9,0,23,0,0,0,0,0,0,0,0,0,0,0,0,103,9,0,0,111,0,0,0,111,10,0,122,9,0,0,0,12,0,0,0,12,0,0,12,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,21,0,0,0,21,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011028,3,0,3,0,11,0,0,0,11,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,151,32,11,0,191,0,0,3,192,8,3,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,34,11,0,191,0,0,3,194,8,3,203,19,0,0,0,18,0,0,0,19,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,166,34,12,0,210,3,0,7,214,11,3,227,29,6,0,0,41,0,0,0,41,6,0,45,26,7,3,0,39,0,0,0,39,6,0,44,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,57,17,7,0,80,0,0,0,80,5,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011029,15,8,0,0,12,0,0,0,12,0,0,17,5,0,0,6,0,0,0,0,0,0,0,0,139,42,3,3,193,0,0,0,197,6,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,5,6,0,0,0,7,0,0,0,7,0,0,7,146,48,3,3,203,0,0,0,205,6,0,213,28,3,0,0,35,0,0,0,35,8,0,41,0,0,0,0,0,0,0,0,0,0,0,0,174,54,3,3,239,0,0,0,237,17,0,254,28,3,0,0,28,0,0,0,30,0,0,35,30,13,0,0,37,0,0,0,37,3,0,42,5,0,0,0,10,0,0,0,10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,58,16,4,0,81,0,0,0,82,9,0,85,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0
102011030,5,4,3,0,9,0,0,0,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,64,11,6,0,79,0,0,0,79,0,6,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,11,6,0,79,0,0,0,79,4,6,92,5,3,0,0,9,0,0,0,9,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,69,17,6,3,92,0,0,0,92,8,3,108,9,3,0,0,11,0,0,0,11,0,0,11,9,5,0,0,8,0,0,0,8,0,0,8,5,0,0,0,5,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20,8,4,0,30,0,0,0,30,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011031,15,6,8,0,25,0,0,0,25,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,208,42,18,0,268,0,0,0,269,14,0,287,4,0,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,5,0,0,5,208,41,18,0,268,0,0,4,270,14,0,290,29,5,0,0,40,0,0,0,38,6,0,42,0,0,0,0,0,0,0,0,0,0,0,0,239,49,18,0,309,3,0,4,310,19,0,332,52,4,0,0,60,0,0,0,60,3,0,72,40,5,0,0,45,3,0,3,45,6,0,55,7,3,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,101,11,3,0,119,3,0,3,118,14,0,127,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0
102011032,10,0,3,0,20,0,0,0,20,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,162,40,13,0,218,3,0,3,228,14,0,240,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,5,0,0,0,5,0,0,6,172,40,13,0,223,3,0,3,229,11,0,247,37,7,0,0,47,0,0,0,46,13,0,54,0,0,0,0,0,0,0,0,0,0,0,0,212,49,13,0,272,7,0,9,283,23,0,303,39,4,3,0,40,0,0,0,40,0,0,43,33,9,0,0,38,0,0,0,38,0,0,39,9,0,0,0,6,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,76,4,4,0,85,0,0,0,85,8,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011033,7,3,0,0,14,0,0,0,11,0,0,17,0,0,0,3,3,0,0,0,3,0,0,0,124,29,4,3,159,3,0,3,159,11,0,172,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,5,0,0,0,5,0,0,0,5,0,0,5,121,29,4,3,160,3,0,3,166,11,0,176,19,9,0,0,24,0,0,0,24,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,140,35,4,3,184,3,0,3,186,14,0,204,29,4,0,0,29,0,0,0,29,3,0,35,24,5,0,0,30,0,0,0,30,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,3,0,0,59,0,0,0,59,6,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011034,3,4,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,97,24,3,0,124,6,0,6,128,8,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,24,3,0,124,4,0,4,125,8,0,134,17,0,0,0,21,0,0,0,21,4,0,23,0,0,0,0,0,0,0,0,0,0,0,0,116,24,7,0,145,4,0,4,149,9,0,159,25,4,3,0,30,0,0,0,30,0,4,29,16,10,0,0,23,0,0,0,23,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,11,0,0,53,0,0,0,53,3,4,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011035,8,3,0,0,8,0,0,0,12,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,104,16,8,0,133,3,0,3,132,8,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,16,8,0,129,3,0,3,137,12,0,143,13,0,0,0,18,0,0,0,18,10,0,24,0,0,0,0,0,0,0,0,0,0,0,3,122,16,10,0,154,3,0,4,156,17,4,173,24,0,0,0,24,0,0,0,24,0,0,26,17,5,0,0,19,0,0,0,19,0,0,17,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,45,0,0,0,45,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011036,12,3,3,0,21,0,0,0,21,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,139,39,12,0,184,3,0,3,190,12,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,4,4,3,0,0,8,0,0,0,8,3,0,7,145,40,12,0,192,3,0,3,199,19,0,214,16,8,0,0,30,0,0,0,30,4,0,29,0,0,0,0,0,0,0,0,0,0,0,0,161,40,17,0,218,3,3,3,223,21,0,243,31,4,8,0,40,0,0,0,40,3,0,42,22,3,0,0,25,0,0,0,25,0,0,26,4,0,0,0,4,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,54,3,7,0,71,0,0,0,71,7,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011037,13,3,0,0,10,0,0,0,10,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,84,20,8,0,110,0,0,0,110,8,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,20,8,0,110,0,0,0,110,8,0,113,20,5,0,0,26,0,0,0,26,3,0,38,0,0,0,0,0,0,0,0,0,0,0,0,104,23,7,0,134,0,0,0,134,13,0,152,20,0,0,0,24,0,0,0,22,0,0,22,17,5,0,0,22,4,0,4,23,3,0,26,8,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,43,9,0,0,50,5,0,5,54,3,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011038,11,5,0,0,10,0,0,0,10,0,0,12,0,0,0,3,0,0,0,0,0,0,0,5,114,22,12,3,146,0,0,0,146,14,0,160,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,115,22,12,3,150,0,0,0,154,14,0,163,12,3,4,0,18,0,0,0,18,5,0,25,0,0,0,0,0,0,0,0,0,0,0,0,133,24,7,3,169,0,0,0,167,19,0,188,20,0,4,0,30,0,0,0,30,0,0,25,22,4,0,0,23,0,0,0,23,5,0,27,0,3,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,44,8,8,0,60,0,0,0,60,3,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011039,16,9,0,0,23,0,0,0,23,0,0,23,4,0,0,0,0,0,0,0,0,0,0,0,256,44,23,3,327,0,0,0,331,12,0,337,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,3,0,0,3,3,0,0,0,4,0,0,0,8,0,0,8,260,44,24,3,330,4,0,4,329,12,0,344,25,6,3,0,36,0,0,0,36,7,0,40,0,0,0,0,0,0,0,0,0,0,0,0,283,52,26,3,364,4,0,4,366,19,0,390,52,7,3,0,63,0,0,0,59,3,0,70,32,12,4,0,50,0,0,0,50,6,0,54,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,4,0,0,4,90,21,12,0,117,0,0,0,116,11,0,131,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0
102011040,17,3,0,0,21,0,0,0,21,6,0,29,0,0,0,0,0,0,0,0,0,0,0,0,182,35,14,0,232,0,0,5,238,20,0,261,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,3,0,0,3,4,3,0,0,3,0,0,0,3,0,0,3,181,39,14,4,236,0,0,8,241,20,0,264,46,9,6,0,59,0,0,0,57,18,0,74,0,0,0,0,0,0,0,0,0,0,0,0,224,50,20,0,297,4,0,5,304,38,0,344,34,0,4,0,34,0,0,0,41,10,0,51,32,7,0,0,38,0,0,0,38,0,0,41,4,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,69,10,4,0,82,0,0,0,81,8,0,94,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,5,0,0,0
102011041,14,5,3,0,28,0,0,0,28,0,0,28,0,0,0,3,4,0,0,0,5,0,0,5,208,59,14,3,284,0,0,0,285,12,0,295,5,0,0,0,5,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,0,0,5,211,60,14,3,287,0,0,0,290,5,0,301,23,0,0,0,23,0,0,0,23,8,0,31,0,0,0,0,0,0,0,0,0,0,0,0,234,59,12,3,311,0,0,3,316,15,0,330,53,11,0,0,63,0,0,0,63,4,0,70,48,12,0,0,65,0,0,0,65,0,0,65,8,0,3,0,9,0,0,0,9,0,0,9,0,0,0,3,3,0,0,0,3,0,0,3,107,27,5,3,135,0,0,0,135,4,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011042,9,0,0,0,9,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,107,17,0,4,133,6,0,6,139,19,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,0,0,3,112,19,0,4,138,6,0,6,142,19,0,167,18,4,0,0,24,0,0,0,24,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,127,17,9,4,155,6,0,6,160,23,0,192,20,0,0,0,25,0,0,0,29,4,0,30,18,0,4,0,19,0,0,0,21,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,10,4,0,52,0,0,0,55,4,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011043,9,3,0,0,17,0,0,0,17,0,0,17,0,0,0,0,7,0,0,0,7,0,0,7,125,31,5,7,159,0,0,0,159,18,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,29,5,7,162,0,0,0,165,18,0,179,23,7,3,0,34,5,0,6,35,7,0,41,0,0,0,0,0,0,0,0,0,0,0,0,148,33,7,7,192,5,0,8,196,20,0,222,10,9,0,0,20,0,0,0,23,0,0,23,15,0,4,0,15,0,0,0,15,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,14,7,0,44,0,0,0,42,3,0,49,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0
102021044,13,6,0,0,18,0,0,0,22,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,236,52,13,0,306,6,0,6,308,31,0,337,3,0,0,0,5,0,0,0,3,0,0,3,9,0,0,0,8,0,0,0,5,0,0,5,9,0,0,0,12,0,3,3,12,0,0,12,245,52,16,0,311,6,3,9,326,31,0,351,34,13,0,6,56,0,0,0,58,11,0,64,0,0,0,0,0,0,0,0,0,0,0,0,280,68,17,6,365,12,3,7,377,36,0,414,48,18,0,0,62,0,0,0,60,3,0,69,35,4,0,0,49,0,0,0,48,0,0,55,3,0,0,0,5,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,89,19,0,0,119,3,0,3,124,4,0,127,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0
102021045,13,3,3,0,20,0,0,0,20,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,105,22,11,0,139,3,0,3,145,11,0,159,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,107,22,11,0,144,3,0,3,147,11,0,165,27,3,0,0,35,0,0,0,35,13,0,43,0,0,0,0,0,0,0,0,0,3,0,3,137,30,16,0,180,3,0,3,180,31,0,210,11,4,0,0,12,0,0,0,12,0,0,12,9,0,0,0,9,0,0,0,9,0,0,10,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20,8,0,0,27,0,0,0,27,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021046,10,0,0,0,16,0,0,0,16,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,80,12,9,0,107,0,0,0,103,3,3,114,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,4,0,0,0,4,0,0,4,83,15,9,0,107,0,0,0,108,3,3,117,11,3,0,0,13,0,0,0,16,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,90,17,13,0,120,0,0,6,123,12,0,136,15,0,0,0,15,0,0,0,15,0,0,15,10,5,6,0,18,0,0,0,18,4,0,20,0,0,5,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,27,0,5,0,38,0,0,0,38,8,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021047,18,0,6,0,22,0,0,0,22,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,202,39,21,0,260,0,0,0,265,10,0,276,0,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,3,0,0,0,3,0,0,3,0,3,0,0,4,0,0,0,4,0,0,4,204,41,21,0,266,3,0,3,273,10,0,283,42,9,8,0,51,0,0,0,53,15,0,69,0,0,0,0,0,0,0,0,0,0,0,0,246,49,27,3,320,5,0,5,325,22,0,352,44,3,5,0,52,0,0,0,54,5,0,53,29,8,0,0,36,0,0,0,36,6,0,40,4,0,3,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,74,9,7,0,94,0,0,0,96,6,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021048,12,3,0,0,22,0,0,0,20,6,0,25,0,0,0,4,4,0,0,0,4,0,0,3,172,41,16,3,234,6,0,6,237,20,0,257,4,0,0,0,0,0,0,0,6,0,0,6,4,0,0,0,4,0,0,0,4,0,0,6,7,0,0,0,6,0,0,0,12,0,0,12,178,43,16,3,239,9,0,9,249,23,0,265,42,11,3,0,62,3,0,3,59,21,0,81,0,0,0,0,0,0,0,0,0,0,3,3,222,53,19,3,300,6,0,6,307,42,5,354,27,9,5,0,39,0,0,0,39,0,0,39,30,3,0,0,38,0,0,0,38,3,0,35,9,0,0,0,9,0,0,0,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,66,7,4,0,81,0,0,0,81,4,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021049,11,0,0,0,10,0,0,0,10,0,0,10,3,0,0,0,3,0,0,0,3,0,0,3,70,17,5,0,87,0,0,0,87,3,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,17,5,0,87,0,0,0,87,3,0,96,0,4,0,0,4,0,0,0,4,5,0,15,0,0,0,0,0,0,0,0,0,0,5,5,72,19,5,0,96,0,0,0,96,11,5,107,16,0,0,0,20,0,0,0,20,0,0,20,7,3,0,0,13,0,0,0,13,0,0,19,6,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,32,8,0,0,42,0,0,0,42,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
