SA2_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
101031016,0,0,0,0,0,0,0,0,0,9,0,15,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,13,0,0,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,7,0,44,0,55,3,8,0,3,0,5,0,9,0,19,0,49,0,7,0,0,0,6,0,10,0,19,0,52,9,16,0,16,0,7,0,10,0,24,0,83,6,5,0,14,0,7,0,0,0,8,0,47,12,9,0,11,0,3,3,5,0,5,0,47,42,15,5,39,4,9,0,8,0,12,0,137,31,0,0,35,0,3,4,0,4,8,0,85,26,3,0,13,3,5,0,3,0,3,0,63,24,0,0,3,3,0,0,0,0,3,0,33,31,13,0,15,0,4,0,0
101041017,0,0,0,0,0,0,0,0,0,28,0,24,0,0,0,0,0,0,0,3,0,8,0,11,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,3,0,40,0,47,0,0,0,0,0,0,0,6,0,22,3,33,0,0,0,0,0,0,0,19,0,196,4,221,0,3,0,4,0,8,0,16,3,80,0,115,6,4,0,9,0,9,0,10,4,78,0,120,4,6,0,23,0,7,5,8,3,92,0,152,7,7,0,21,0,12,0,9,0,23,0,73,10,6,0,12,0,7,0,9,0,28,0,67,23,3,0,28,5,13,0,8,0,29,0,116,15,4,0,16,0,6,0,4,0,13,0,62,16,5,3,7,0,0,0,3,0,8,0,46,8,0,0,5,0,0,0,0,0,0,0,13,12,5,0,6,0,0,0,0
101041018,0,0,0,0,0,0,0,0,0,14,5,20,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,3,0,8,0,8,0,0,0,0,0,0,0,0,0,35,0,39,0,0,0,0,0,0,0,10,0,21,0,25,0,0,0,0,0,3,0,28,0,163,7,197,0,3,0,5,0,5,4,17,0,106,0,144,0,8,0,0,0,6,0,16,0,115,3,154,8,8,0,13,0,12,4,19,6,105,5,178,3,5,0,13,0,5,0,7,0,36,0,81,14,4,0,15,0,11,0,10,0,26,0,82,31,17,6,27,0,14,4,13,0,39,0,151,25,4,6,19,0,5,0,5,0,19,0,88,21,3,0,12,0,3,0,6,0,17,0,62,8,0,0,3,0,0,0,0,0,7,0,20,21,0,3,15,0,10,4,11
101041019,0,0,0,0,0,0,0,0,0,22,0,24,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,6,0,31,0,36,0,0,0,0,0,0,0,4,0,12,0,14,0,0,0,0,0,6,0,15,0,119,0,139,0,4,0,0,0,13,0,16,0,63,0,103,5,6,0,11,0,10,6,20,0,73,0,119,4,18,0,16,5,6,4,16,0,56,0,123,6,9,0,10,0,6,0,3,0,22,0,61,11,11,0,8,0,12,0,5,0,14,0,68,33,8,4,28,0,8,9,6,0,26,0,130,24,3,0,18,0,0,0,3,0,12,0,67,15,0,0,18,0,3,4,0,0,9,0,54,13,0,0,3,0,0,0,0,0,3,0,30,25,4,0,11,3,6,0,3
101041020,4,0,0,0,0,0,0,3,0,26,0,32,4,3,0,0,0,0,0,3,0,11,0,21,0,3,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,10,0,12,0,0,0,5,0,0,0,9,0,30,0,56,3,3,0,0,0,4,0,9,5,24,0,46,8,3,0,6,0,5,0,20,0,160,3,198,8,8,7,6,0,6,0,37,4,66,5,142,7,19,0,17,0,10,3,23,0,62,0,147,12,28,4,29,0,20,3,19,0,59,0,177,10,6,0,23,0,6,0,8,8,18,0,80,16,7,0,19,0,10,0,5,0,13,0,86,28,12,0,36,4,15,3,11,0,25,4,135,32,5,0,25,4,8,4,0,0,12,0,89,17,9,0,15,3,0,0,0,0,0,0,51,10,5,0,3,0,4,0,0,0,0,0,25,18,10,0,14,0,4,0,0
101041021,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,8,0,13,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,10,0,54,3,70,0,4,0,0,0,0,0,4,0,53,0,59,0,3,0,3,0,4,0,0,0,39,0,52,3,4,0,3,0,0,3,8,0,52,0,83,0,5,0,0,0,4,0,5,0,22,0,33,4,3,0,7,0,3,0,3,0,17,0,35,10,3,0,4,6,0,0,3,0,17,0,44,13,0,0,8,0,4,0,5,0,12,0,35,11,0,0,4,0,3,3,0,0,0,0,23,4,0,0,3,0,3,0,0,0,0,0,10,7,4,0,6,0,6,0,4
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20,0,18,0,0,0,0,0,0,0,0,0,10,0,17,0,0,0,0,0,0,0,10,0,65,0,77,0,4,0,3,0,4,0,3,0,27,0,49,0,7,0,0,0,11,0,8,4,21,0,51,6,8,0,3,0,4,3,0,0,29,0,55,3,4,0,9,0,5,0,0,0,4,0,29,5,0,0,7,0,4,0,6,0,6,0,29,3,5,0,12,0,4,0,3,0,9,0,41,5,0,0,5,0,4,0,0,0,3,3,22,7,0,0,0,0,0,0,0,0,0,0,11,3,0,0,4,4,0,0,0,0,0,0,13,9,0,0,0,0,0,0,0
101041024,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,3,6,0,0,0,0,0,0,4,0,18,0,24,0,0,0,6,0,0,0,4,0,12,0,16,0,0,0,0,0,4,0,6,0,60,0,74,0,3,0,6,0,0,0,8,3,29,0,57,6,9,0,7,0,6,0,7,0,25,0,56,6,3,0,16,0,8,0,6,0,23,0,60,3,9,0,5,0,0,0,0,0,11,0,29,7,5,0,14,0,4,0,3,6,8,0,49,18,9,0,15,0,10,0,6,0,3,0,70,10,0,0,9,0,4,0,3,0,5,0,24,9,0,0,5,0,0,0,0,0,3,0,23,3,0,0,0,0,0,0,0,0,3,0,10,11,3,0,0,0,0,0,0
101041025,0,0,0,0,0,0,0,0,0,27,0,30,0,0,0,0,0,0,0,0,0,18,0,19,0,0,0,0,0,0,0,7,0,4,0,11,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,31,0,35,0,0,0,0,0,0,0,8,0,29,0,45,3,6,0,0,0,0,0,14,0,220,0,250,4,9,0,5,0,0,0,41,0,128,0,188,3,13,0,3,0,10,5,30,0,137,0,201,3,24,0,19,4,8,3,20,4,123,0,203,4,7,0,22,0,10,3,8,3,46,0,110,19,7,0,17,3,12,0,8,4,54,0,121,43,19,0,40,6,16,0,13,0,62,0,203,33,7,3,42,8,4,4,0,0,25,0,136,31,0,0,20,6,3,0,4,0,18,0,80,19,0,0,0,0,0,0,4,0,8,0,31,35,3,3,14,0,11,0,3
101041026,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,8,0,14,0,0,0,0,0,0,0,3,0,34,0,41,0,0,0,0,0,0,0,8,4,25,0,42,0,5,0,0,0,0,0,22,0,235,0,267,4,3,0,3,0,6,0,14,3,94,0,123,3,10,0,9,0,9,0,16,3,99,3,152,4,9,3,14,0,18,0,19,3,91,0,165,0,6,0,25,0,0,0,9,5,30,0,86,17,10,0,13,0,6,0,11,0,28,0,88,24,10,7,29,0,8,0,12,4,37,0,135,17,4,0,22,0,10,0,3,0,18,0,74,16,0,0,8,4,3,0,3,0,6,0,49,17,0,0,4,0,0,0,0,0,0,0,27,13,5,4,11,6,3,0,5
101041027,0,0,0,0,0,0,0,0,0,25,4,31,0,0,0,0,0,0,0,0,0,22,0,22,0,0,0,0,0,0,0,5,0,6,0,9,0,0,0,0,0,0,0,5,0,5,0,9,0,3,0,0,0,0,0,0,0,56,0,60,0,0,0,6,0,0,0,7,0,22,0,39,0,5,0,5,0,0,0,20,0,235,9,276,4,9,0,4,0,5,6,33,0,118,0,186,5,6,0,9,0,10,4,25,7,121,3,188,13,21,3,19,0,9,0,18,8,110,0,206,3,5,0,17,0,8,0,13,3,47,0,99,8,7,0,21,0,7,4,6,0,37,0,106,27,10,0,31,3,8,3,16,4,43,0,148,21,8,0,18,5,3,4,11,3,21,0,88,9,5,0,5,0,4,3,0,0,15,0,40,5,0,0,3,0,0,0,5,0,3,0,22,12,3,0,10,3,13,0,4
101051539,0,0,0,0,0,0,0,0,0,35,0,43,0,0,0,0,0,0,0,0,0,13,0,16,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,0,0,44,0,48,0,3,0,0,0,0,0,13,0,23,0,45,0,3,0,6,0,5,0,19,0,286,9,326,4,10,0,3,4,6,0,19,4,124,0,178,3,20,0,9,0,33,0,25,0,101,4,198,12,31,4,46,3,32,4,20,3,114,0,256,12,12,0,30,5,29,0,15,3,43,0,146,36,12,0,44,3,27,0,10,3,38,0,182,129,10,3,87,15,35,4,17,0,35,0,338,115,9,3,62,6,12,5,10,4,20,0,251,81,3,3,35,3,16,0,0,4,5,0,151,44,0,0,19,4,4,0,3,0,0,0,80,75,8,3,27,9,26,0,3
101051540,4,0,0,4,0,0,0,0,0,39,0,47,5,0,0,0,0,0,0,0,0,24,0,31,0,0,0,0,0,0,0,3,0,10,0,14,0,0,0,0,0,0,0,0,0,6,0,8,0,5,0,3,0,0,0,6,4,41,0,63,0,0,0,3,0,3,0,5,0,24,0,43,0,9,0,7,4,10,0,15,0,153,0,198,11,5,5,5,0,6,0,25,5,88,9,148,9,7,0,13,0,14,0,20,8,51,0,131,15,14,3,31,0,31,0,21,3,75,4,201,13,7,3,26,0,16,0,6,4,18,0,101,28,12,0,26,4,17,0,11,0,14,0,119,76,10,0,62,5,44,6,19,3,23,0,247,56,5,0,45,3,12,0,13,0,11,0,148,44,11,0,22,3,10,3,3,0,5,0,101,28,0,0,13,4,4,3,0,0,3,0,51,68,11,0,30,7,13,0,5
101061541,0,0,0,0,0,0,0,0,0,14,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,15,0,0,0,0,0,0,0,3,0,3,0,12,0,0,0,0,0,0,0,3,0,52,3,62,0,0,0,0,0,4,0,7,0,34,0,47,0,5,0,3,0,9,0,5,0,44,0,68,0,5,0,3,0,3,0,15,0,36,0,71,3,0,0,11,0,4,0,4,5,22,0,48,8,3,0,15,6,9,0,3,0,13,0,48,31,7,0,14,3,14,0,4,4,15,0,89,25,0,3,14,0,3,0,0,0,5,0,59,23,0,3,11,0,9,0,6,0,8,0,60,15,0,0,6,3,0,0,0,0,4,0,31,39,0,0,9,3,9,0,0
101061542,0,0,0,0,0,0,0,0,0,13,0,14,0,0,0,0,0,0,0,4,0,5,0,12,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,18,0,32,0,0,0,5,0,0,0,3,0,10,0,17,0,0,0,10,0,4,0,10,0,60,0,85,6,0,0,4,0,3,0,3,0,29,0,60,5,3,0,6,0,8,0,6,0,39,0,83,11,10,0,25,0,11,0,13,0,61,0,133,3,6,3,9,0,9,0,14,0,26,0,69,15,7,0,18,0,17,0,12,0,21,0,82,37,11,0,33,10,22,0,11,4,39,0,171,56,12,0,30,3,9,0,18,0,15,0,141,55,11,4,33,6,13,6,8,0,12,0,138,44,10,0,15,5,5,5,8,5,4,0,93,150,6,5,56,12,37,0,17
101061543,0,0,0,0,0,0,0,0,0,25,0,34,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,42,0,42,0,0,0,0,0,0,0,5,0,15,0,22,0,0,0,0,0,8,0,12,5,148,0,176,4,6,0,0,0,7,0,15,0,66,3,115,8,12,0,9,0,16,3,12,0,55,0,124,9,7,0,17,0,17,0,12,0,51,0,114,11,3,0,12,0,13,0,7,0,11,0,59,21,4,0,11,4,5,0,0,0,19,0,66,53,10,0,33,4,20,0,3,0,15,0,133,37,0,0,17,3,0,0,4,0,0,0,64,15,7,3,16,3,4,0,0,0,0,0,52,12,4,0,4,0,0,0,0,0,0,0,22,26,3,0,11,5,8,5,6
101061544,0,0,0,0,0,0,0,0,0,17,0,20,0,0,0,0,0,0,0,0,0,12,0,11,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,4,0,5,0,26,0,39,0,0,0,0,0,4,0,9,0,12,0,24,0,3,0,4,0,4,0,9,0,125,5,153,11,3,0,6,0,0,0,14,0,52,0,88,5,5,0,16,0,13,0,11,3,37,0,88,10,10,0,19,5,16,0,10,5,30,0,108,3,7,0,21,0,3,5,4,0,12,0,51,11,3,0,7,0,9,0,3,0,13,0,47,29,6,0,22,0,7,4,7,0,6,0,87,34,3,0,16,3,6,0,0,0,7,0,73,29,3,0,9,0,0,0,0,0,0,0,57,20,0,0,0,0,6,0,0,0,0,0,23,27,0,5,14,0,6,0,3
102011028,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,8,0,15,0,0,0,0,0,0,0,4,0,7,0,11,0,0,0,0,0,0,0,0,0,49,0,51,0,0,0,0,0,0,3,9,0,31,0,45,0,0,0,0,0,0,0,4,3,45,0,54,0,8,0,0,0,5,0,9,5,48,0,75,0,8,0,5,0,9,4,3,0,12,0,44,7,0,0,6,0,12,0,8,0,27,0,64,11,8,0,8,6,11,3,15,4,23,0,94,8,8,3,14,0,9,4,5,0,14,0,68,10,4,0,7,0,4,0,4,3,10,0,48,13,0,0,5,0,6,0,0,0,5,0,35,43,3,0,30,11,25,0,0
102011029,0,0,0,0,0,0,0,0,0,28,0,29,0,0,0,0,0,0,0,0,0,15,0,16,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,36,0,41,0,0,0,0,0,0,0,4,0,19,0,24,0,7,0,0,0,0,0,10,0,148,0,166,0,4,0,5,0,10,0,14,4,105,3,143,0,7,0,6,0,9,0,14,6,90,0,135,3,10,0,5,4,5,3,24,3,107,0,157,0,6,0,0,6,10,0,12,0,27,0,69,5,4,0,7,5,10,0,8,0,34,0,78,14,13,6,26,6,17,3,16,3,47,0,149,14,10,0,19,7,10,0,5,0,31,0,108,17,4,0,14,3,6,4,6,0,16,0,65,15,0,0,3,3,8,0,3,0,12,0,53,65,9,0,28,5,27,5,15
102011030,0,0,0,0,0,0,0,0,0,19,0,16,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,19,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,7,0,28,0,37,0,5,0,0,0,7,0,4,4,25,0,45,3,5,0,5,0,4,0,4,0,26,0,49,4,5,0,4,0,5,4,0,4,18,0,53,5,0,0,0,0,3,0,4,0,12,0,20,13,4,0,6,0,4,0,3,4,9,0,47,12,6,5,8,0,11,0,0,0,6,0,55,9,8,3,9,4,0,5,4,0,13,0,47,6,3,0,9,0,0,0,0,0,4,0,32,8,0,0,3,0,0,0,0,0,0,0,18,26,5,4,13,9,15,0,4
102011031,0,0,0,0,0,0,0,0,0,28,3,31,0,4,0,0,0,0,0,0,0,15,0,20,0,0,0,0,0,0,0,3,0,8,0,12,0,0,0,0,0,0,0,4,0,3,0,6,0,0,0,0,0,0,0,0,0,48,0,44,0,0,0,0,0,0,0,0,0,37,0,37,0,0,0,0,0,0,0,11,4,246,7,278,0,3,0,0,0,3,4,15,11,125,5,165,0,4,0,0,0,10,5,13,0,134,0,175,7,10,0,10,0,12,3,31,0,115,3,184,0,3,0,10,0,6,4,7,0,48,0,83,3,8,0,13,7,12,4,14,4,34,0,94,25,14,0,27,5,17,3,13,0,41,0,154,25,5,3,24,9,8,3,0,0,20,0,106,25,7,5,16,4,7,0,0,0,15,0,70,20,0,0,9,4,0,0,6,0,3,0,46,48,5,3,30,8,25,0,15
102011032,0,0,0,0,0,0,0,0,0,36,0,36,0,0,0,0,0,0,0,0,0,19,0,23,0,0,0,0,0,0,0,0,0,12,0,10,0,0,0,0,0,0,0,0,0,14,0,10,0,0,0,0,0,0,0,5,0,37,0,43,0,0,0,0,0,3,0,10,0,24,0,37,0,6,0,0,0,3,4,20,4,161,0,193,0,4,0,8,0,12,3,15,3,91,0,135,0,12,4,0,3,25,0,27,6,81,4,160,8,29,6,27,8,25,9,21,12,75,0,217,10,9,4,27,9,19,6,14,3,24,0,139,8,18,0,26,9,34,6,11,3,25,0,141,102,30,0,105,27,51,9,12,7,39,0,389,84,13,0,69,21,12,7,6,0,14,0,226,77,6,4,33,14,25,5,3,0,10,3,172,48,3,0,13,10,0,0,5,0,0,0,84,99,11,3,32,7,19,0,11
102011033,0,0,0,0,0,0,0,0,0,11,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,6,0,15,0,0,0,0,0,0,0,0,0,3,6,9,0,3,0,0,0,0,0,3,0,34,0,40,0,7,0,3,0,4,0,0,0,19,0,30,0,0,0,0,0,8,0,3,0,22,0,34,0,5,0,3,0,4,0,10,0,19,0,43,4,3,0,4,3,11,0,4,0,4,0,35,5,0,0,12,0,10,4,4,0,0,0,37,25,3,0,16,0,12,3,3,0,5,0,75,28,0,0,17,4,3,0,7,0,3,0,68,27,0,0,15,5,0,0,0,0,0,0,52,16,0,0,4,6,0,0,0,0,0,0,28,21,0,0,9,8,7,0,0
102011034,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,22,0,21,0,0,0,0,0,0,0,0,0,5,0,13,0,0,0,0,0,0,0,10,0,118,0,133,0,0,0,0,0,3,0,9,0,60,0,79,0,0,0,6,0,0,0,7,0,76,4,100,0,5,0,4,0,4,0,6,0,57,0,87,0,3,0,6,0,13,0,0,0,12,0,55,4,3,0,6,0,8,3,0,0,25,0,50,7,8,0,23,5,4,3,8,0,23,0,74,15,3,0,12,0,6,0,5,0,6,0,58,10,0,3,10,0,5,0,5,0,6,0,47,13,0,0,4,0,0,0,0,0,0,0,23,16,0,0,4,0,10,0,0
102011035,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,8,0,16,0,0,0,0,0,0,0,7,0,17,0,19,0,0,0,0,0,0,0,3,0,47,0,56,0,7,0,0,0,9,0,3,0,44,0,58,0,4,0,0,0,3,0,7,0,42,0,62,3,6,0,3,3,4,0,8,3,30,0,59,6,4,0,4,0,11,3,7,0,11,0,45,4,6,0,13,0,0,0,8,0,16,0,47,19,6,3,31,11,16,9,5,0,12,0,104,19,0,0,23,8,4,0,4,0,4,0,67,14,0,0,8,3,0,0,0,3,0,0,43,19,0,0,7,3,0,0,0,0,0,0,27,28,5,0,7,6,3,0,0
102011036,0,0,0,0,0,0,0,0,0,16,0,14,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,17,0,20,0,0,0,0,0,0,0,0,0,14,0,16,0,0,0,0,0,3,0,4,0,59,0,64,4,3,0,0,0,6,0,5,0,31,0,49,0,8,0,0,0,6,0,11,3,36,0,64,4,12,0,8,0,9,0,12,5,43,0,94,0,5,0,11,0,10,0,0,0,19,0,50,8,5,0,4,4,10,6,6,0,3,0,42,22,12,0,19,4,9,0,3,0,14,0,79,30,5,0,14,5,10,0,0,0,7,0,61,13,5,0,14,0,4,3,0,0,6,0,47,19,0,0,7,3,0,0,0,0,4,0,32,29,0,0,11,6,11,0,0
