SA2_CODE_2021,Sme_Usl_ad_5_yr_ago_as_2021_M,Sme_Usl_ad_5_yr_ago_as_2021_F,Sme_Usl_ad_5_yr_ago_as_2021_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
207011146,2360,2469,4828,153,144,300,20,20,41,828,802,1630,21,19,38,10,9,21,15,17,34,6,3,10,5,0,5,6,0,3,0,0,0,909,874,1780,168,192,358,9,5,17,1235,1216,2458,119,138,253,3710,3828,7537
207011147,4088,4791,8876,287,348,637,69,73,138,1785,1956,3747,57,50,105,31,35,67,23,30,57,3,11,17,3,7,15,6,6,14,0,6,5,1986,2175,4157,664,785,1453,28,22,47,2964,3332,6297,193,254,449,7243,8373,15615
207011148,6162,6476,12635,488,505,996,45,59,108,2073,2065,4138,43,48,95,29,28,56,33,38,72,4,7,9,8,3,12,9,10,14,0,0,0,2241,2264,4501,828,899,1724,35,26,59,3593,3691,7281,217,261,480,9974,10423,20403
207011149,5676,6357,12031,495,553,1050,110,114,228,2160,2444,4601,51,77,128,31,37,67,48,54,101,14,6,18,9,12,16,8,16,26,0,0,0,2430,2755,5183,616,698,1318,40,40,80,3583,4049,7634,308,393,706,9564,10805,20367
207011150,4949,5270,10218,318,356,671,68,65,133,1746,1807,3549,36,40,74,22,21,48,39,27,67,8,7,15,9,11,19,7,9,18,0,0,0,1930,1996,3929,350,384,729,32,26,59,2633,2759,5392,169,220,388,7752,8242,15995
207011152,3331,3787,7119,312,315,622,93,121,216,2197,2408,4602,79,93,169,29,38,69,61,70,130,15,23,37,9,7,19,20,15,33,0,0,0,2498,2777,5278,663,713,1376,42,38,85,3523,3839,7364,255,305,555,7110,7929,15042
207011154,1955,2045,4002,97,110,208,24,22,46,716,697,1415,13,21,41,7,8,19,11,9,19,0,5,0,0,0,0,4,0,5,0,0,0,781,764,1544,113,139,254,5,11,11,998,1026,2020,80,88,168,3033,3155,6188
207011155,4551,5114,9664,306,329,633,60,76,137,1625,1854,3476,31,43,74,29,17,49,27,27,57,7,3,8,8,4,5,10,8,20,0,0,0,1794,2032,3827,335,414,751,33,17,46,2466,2798,5262,229,247,468,7245,8158,15398
207011519,2164,2367,4527,193,216,404,86,92,177,1363,1447,2810,46,53,102,23,29,58,33,33,71,18,22,39,11,3,14,9,14,28,0,0,0,1596,1694,3293,382,396,781,30,40,64,2198,2344,4545,220,189,405,4581,4894,9474
207011520,2201,2497,4696,260,263,524,114,128,236,1902,1960,3863,73,82,159,37,48,86,46,60,105,19,22,43,11,3,13,18,13,32,0,0,0,2226,2317,4539,599,650,1246,36,38,74,3114,3267,6381,228,229,464,5547,5996,11540
207011521,2886,3311,6194,226,266,496,81,58,137,1461,1509,2970,26,26,59,26,22,47,30,25,48,9,12,18,15,12,24,8,7,19,0,0,0,1643,1674,3320,368,407,777,17,12,31,2260,2361,4621,164,198,364,5298,5873,11175
207011522,3308,3583,6884,290,262,557,74,86,157,1590,1646,3236,47,48,92,22,19,45,32,33,62,9,6,19,8,5,16,18,12,31,0,0,0,1800,1863,3668,332,432,768,30,48,76,2451,2609,5064,284,274,563,6047,6464,12514
207021156,3412,3665,7081,173,178,354,25,18,46,1220,1249,2468,14,13,24,15,12,23,20,16,37,6,5,10,4,7,10,5,0,5,0,0,0,1299,1314,2616,197,190,386,22,16,43,1692,1705,3396,140,178,314,5243,5550,10792
207021157,5494,6114,11610,548,612,1159,121,111,231,3217,3334,6556,87,96,181,50,64,113,55,52,108,15,25,36,8,8,15,12,8,21,0,0,0,3559,3701,7260,1287,1429,2720,58,60,115,5455,5805,11260,403,401,804,11348,12324,23674
207021159,5229,5531,10759,268,295,566,30,39,67,1536,1711,3251,27,28,57,20,17,41,31,20,50,0,0,0,0,0,0,3,7,11,0,0,0,1656,1824,3480,397,406,805,29,20,49,2349,2551,4903,269,314,589,7851,8399,16247
207021160,4202,4605,8800,217,214,425,39,37,77,1420,1551,2975,21,25,48,11,13,19,27,22,45,3,4,12,0,0,4,4,6,12,0,0,0,1538,1662,3198,279,262,543,30,42,70,2064,2176,4241,206,251,457,6465,7038,13498
207021424,4703,4934,9638,200,206,409,30,42,70,1476,1624,3103,32,25,51,28,30,57,31,23,55,8,6,14,4,0,6,8,4,9,0,0,0,1603,1758,3361,609,634,1241,20,11,24,2428,2604,5030,193,184,376,7316,7728,15043
207021425,3674,4137,7808,297,342,637,56,67,122,1665,1814,3484,38,42,76,23,31,61,21,21,37,7,16,25,5,6,5,10,11,20,0,0,0,1822,2001,3827,851,894,1742,27,24,50,3001,3262,6262,252,270,522,6922,7664,14588
207031161,6231,6726,12953,476,473,957,82,75,153,2332,2400,4727,47,43,90,28,25,54,29,22,54,12,12,22,6,8,15,13,15,25,0,0,0,2549,2596,5141,686,707,1393,42,39,77,3754,3820,7575,285,312,600,10272,10858,21127
207031162,3236,3581,6815,135,156,293,36,34,69,1064,1074,2142,21,30,52,3,3,11,17,12,32,11,3,15,7,8,7,8,11,16,0,0,0,1161,1177,2334,295,278,574,16,13,29,1609,1623,3234,189,177,359,5030,5385,10419
207031163,4241,4731,8967,499,533,1028,129,147,274,2532,2718,5251,75,100,174,44,42,90,48,41,88,26,26,58,3,9,12,12,11,26,0,0,0,2879,3101,5979,2179,2206,4382,129,122,239,5682,5951,11632,661,743,1409,10583,11426,22003
207031164,4683,5178,9861,365,387,753,51,63,116,1930,1950,3879,59,51,112,36,36,67,31,33,58,11,9,15,9,8,16,5,12,16,0,0,0,2127,2149,4281,824,864,1688,52,39,89,3370,3443,6809,268,282,552,8321,8899,17217
207031165,2336,2862,5196,144,162,307,67,81,150,1531,1721,3247,22,35,56,23,17,39,27,23,51,29,23,57,17,8,30,20,9,29,0,0,0,1730,1924,3658,1038,922,1961,44,24,68,2961,3034,5989,360,332,692,5651,6233,11880
207031166,2878,3170,6049,104,92,195,39,34,75,1172,1171,2345,22,26,45,14,14,24,14,11,31,3,7,10,4,0,4,10,0,11,0,0,0,1276,1276,2548,597,521,1119,26,19,47,1999,1908,3906,153,138,292,5029,5218,10249
207031167,2728,3047,5775,154,147,307,27,32,61,1122,1264,2386,18,15,36,17,19,33,24,20,42,11,9,14,3,3,6,7,4,13,0,0,0,1231,1363,2590,295,326,623,32,39,66,1713,1869,3586,192,192,377,4626,5112,9743
208011168,4203,4547,8745,384,435,819,44,42,90,1360,1454,2819,32,32,64,8,7,19,11,15,27,0,4,3,0,0,3,7,5,15,0,0,0,1464,1561,3025,237,266,505,13,8,18,2105,2280,4381,185,215,403,6488,7037,13526
208011169,5763,6484,12246,926,1031,1956,96,125,216,2174,2432,4612,56,62,120,23,21,42,35,37,75,3,7,11,3,6,4,19,19,43,0,0,0,2405,2710,5115,730,785,1513,37,36,76,4100,4556,8662,406,553,961,10277,11593,21865
208011170,4511,4893,9404,320,354,676,68,80,145,1849,1858,3705,42,40,77,20,17,34,19,20,30,14,12,17,0,0,0,7,9,18,0,0,0,2016,2024,4039,455,471,932,33,53,83,2827,2901,5732,293,363,653,7629,8157,15787
208011171,2993,3369,6362,200,253,451,48,43,93,1697,1839,3535,25,23,54,11,15,32,12,23,33,11,9,15,0,0,0,3,4,11,0,0,0,1817,1956,3770,281,292,573,38,46,84,2337,2539,4871,191,203,395,5515,6109,11631
208011172,4972,5329,10294,456,457,913,76,93,174,1964,2091,4059,37,47,87,19,16,38,22,23,40,0,3,10,3,5,12,11,11,18,0,0,0,2147,2292,4439,450,481,935,34,29,65,3084,3264,6350,339,382,723,8393,8971,17366
208011173,4605,5188,9793,561,587,1146,61,60,125,1827,2064,3893,48,55,97,5,7,17,36,27,61,8,8,14,0,0,0,6,9,18,0,0,0,1998,2230,4233,332,364,700,54,72,129,2948,3257,6206,317,366,682,7867,8814,16685
208021174,6118,6764,12882,651,664,1315,99,118,221,2992,3179,6167,68,68,131,41,43,79,45,42,89,8,6,15,6,0,6,13,15,24,0,0,0,3265,3466,6739,910,927,1840,63,45,110,4882,5115,10000,381,450,834,11389,12324,23712
208021176,3923,4353,8274,380,398,778,98,97,199,2408,2550,4964,44,66,112,28,39,62,48,49,98,12,11,24,15,8,27,14,14,31,0,0,0,2671,2840,5511,1161,1153,2317,64,54,114,4271,4445,8712,318,337,655,8511,9134,17645
208021177,5134,5532,10665,781,823,1604,139,166,303,2377,2535,4919,74,90,170,30,34,60,56,53,103,21,13,33,11,7,20,11,15,25,0,0,0,2719,2917,5638,1012,1034,2053,73,78,152,4585,4854,9442,435,529,960,10148,10917,21067
208021178,4741,5124,9863,477,506,982,90,69,162,1905,1991,3901,44,55,106,16,14,33,30,36,61,3,10,14,5,6,13,9,8,19,0,0,0,2110,2191,4305,548,568,1115,75,58,133,3210,3324,6535,337,385,722,8286,8839,17119
208021179,2823,3189,6012,227,250,475,64,83,148,1501,1665,3162,40,63,106,18,22,38,22,23,40,4,11,10,9,6,16,10,8,19,0,0,0,1669,1877,3539,357,433,785,37,33,70,2284,2589,4876,171,218,392,5280,5999,11275
208021180,1877,2151,4033,101,111,208,26,20,47,963,965,1923,24,25,54,6,11,13,20,18,33,9,5,9,3,0,5,7,8,19,0,0,0,1055,1048,2108,300,289,589,27,10,36,1473,1464,2939,128,116,236,3480,3729,7206
208021181,2443,2551,4992,162,158,316,29,34,63,1174,1169,2348,23,22,38,11,16,25,19,17,36,0,3,5,4,4,7,5,6,16,0,0,0,1271,1268,2539,348,379,726,26,34,59,1806,1840,3642,108,142,251,4359,4533,8892
208021182,2892,3139,6025,221,193,410,60,62,123,1810,1776,3587,36,33,66,25,20,47,37,30,60,10,9,23,0,4,5,5,13,20,0,0,0,1982,1951,3934,815,794,1604,22,27,47,3039,2967,6005,232,248,478,6159,6352,12515
208021426,4336,4633,8968,418,403,828,67,55,124,1993,2141,4132,23,30,50,14,11,31,20,22,45,0,0,0,8,3,8,4,0,3,0,0,0,2120,2270,4396,493,466,956,40,31,73,3072,3179,6252,228,259,482,7635,8068,15705
208021427,3844,4087,7931,237,224,457,64,55,117,1729,1736,3470,33,38,69,18,14,33,24,28,50,0,7,7,0,3,3,13,9,24,0,0,0,1887,1887,3768,284,312,603,43,33,76,2453,2460,4907,177,197,373,6475,6739,13215
208031183,3215,3277,6489,118,128,249,17,19,31,611,569,1186,13,16,32,13,10,24,8,8,19,5,0,6,0,0,0,7,3,6,0,0,0,666,623,1296,106,124,229,12,8,20,895,881,1787,99,94,192,4212,4251,8464
208031184,6,5,11,0,0,0,5,0,5,8,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,17,0,0,0,0,0,0,13,3,17,3,0,3,21,10,31
208031185,3321,3635,6951,289,300,587,30,26,62,1396,1472,2874,25,24,52,5,10,14,12,15,20,3,9,11,4,3,6,0,8,9,0,0,0,1477,1565,3040,145,167,311,29,30,55,1935,2063,3997,188,180,368,5443,5882,11321
208031186,3609,4089,7698,418,439,857,59,50,108,1919,2236,4156,31,50,79,14,14,29,15,17,32,7,5,6,8,9,15,3,12,11,0,0,0,2049,2385,4433,188,230,421,29,44,77,2686,3107,5799,380,396,776,6668,7588,14266
208031187,1717,1856,3570,52,62,106,8,7,16,497,557,1049,4,7,8,0,0,0,9,7,15,0,0,3,0,0,4,0,0,0,0,0,0,518,585,1102,27,27,61,8,10,15,607,678,1287,99,95,197,2426,2631,5050
208031188,6101,6770,12868,544,590,1133,70,94,167,2959,3186,6146,44,46,90,22,15,35,51,36,85,6,12,15,7,15,22,10,9,15,0,0,0,3162,3411,6577,486,586,1073,70,63,133,4261,4653,8913,429,474,905,10786,11900,22691
208031189,3781,3937,7722,342,366,708,47,61,110,1582,1727,3309,22,22,44,9,11,17,8,11,28,8,0,9,9,3,11,3,4,6,0,0,0,1696,1846,3537,136,170,303,22,30,56,2197,2406,4605,195,216,408,6178,6563,12737
208031190,3409,3760,7165,254,293,551,52,53,104,1639,1885,3524,34,39,70,12,18,31,14,20,36,3,5,10,5,4,6,9,6,16,0,0,0,1775,2030,3804,292,311,602,43,57,103,2361,2693,5049,186,196,380,5960,6640,12601
208031191,2446,2607,5048,121,122,240,34,33,68,1123,1141,2264,28,30,54,3,8,12,11,11,25,4,3,7,3,3,7,3,5,7,0,0,0,1210,1233,2445,189,227,416,40,18,64,1563,1598,3163,174,174,343,4183,4374,8560
208031192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,20,0,23,0,0,0,22,0,26
208031193,5771,6444,12207,664,687,1352,93,91,186,2219,2509,4732,40,51,92,17,20,38,13,22,29,0,3,12,7,3,9,5,3,6,0,0,0,2393,2713,5109,330,391,717,67,92,155,3455,3876,7331,275,312,588,9502,10629,20132
208041194,4781,5488,10268,527,551,1075,102,125,227,2556,2912,5469,67,67,137,32,45,76,33,39,71,18,13,35,3,0,5,12,12,29,0,0,0,2824,3208,6039,570,672,1241,42,36,81,3967,4469,8438,337,356,690,9079,10316,19394
208041195,5659,6042,11705,457,503,957,100,103,201,2450,2576,5025,69,79,151,35,32,62,47,51,95,13,18,39,9,6,14,15,23,35,0,0,0,2735,2891,5633,905,865,1775,55,55,111,4151,4314,8464,364,369,735,10177,10731,20904
209011196,3137,3138,6272,110,86,190,27,38,65,861,791,1652,16,16,29,5,5,8,19,15,30,9,5,12,11,6,14,0,0,0,0,0,0,946,871,1813,329,238,571,16,22,38,1399,1208,2607,213,184,399,4753,4526,9279
209011197,6435,6840,13272,354,416,775,54,63,116,2036,2180,4216,37,38,71,13,17,28,25,18,40,9,7,17,10,12,25,8,4,18,0,0,0,2185,2338,4529,214,257,465,31,34,65,2786,3046,5835,247,287,540,9471,10177,19645
209011198,4107,4394,8497,408,422,831,70,97,170,1876,2117,3999,43,48,95,25,23,49,25,23,50,6,0,8,6,3,6,7,20,26,0,0,0,2060,2340,4401,392,443,834,43,46,92,2908,3255,6157,251,285,542,7268,7933,15195
209011199,3339,3570,6908,389,380,767,58,65,126,1921,2052,3974,49,43,92,25,27,53,27,28,54,11,18,30,8,7,13,14,21,29,0,0,0,2110,2256,4362,435,394,831,64,53,120,2999,3079,6080,478,421,897,6820,7070,13895
209011200,3222,3629,6847,238,263,498,54,84,136,1455,1704,3155,30,34,63,13,16,37,36,23,62,5,12,21,3,3,10,7,4,13,0,0,0,1606,1893,3495,309,336,642,25,26,50,2172,2514,4683,178,194,373,5569,6331,11900
209011201,2413,2499,4911,173,167,339,11,16,31,801,828,1628,10,15,33,3,11,10,0,3,3,3,0,5,0,0,0,11,5,10,0,0,0,841,884,1727,102,126,228,0,9,17,1123,1183,2307,106,120,223,3642,3802,7442
209011202,4883,5308,10192,431,421,851,39,40,79,1599,1874,3473,24,33,63,15,11,28,15,6,19,3,0,7,9,10,19,0,3,5,0,0,0,1708,1988,3700,129,166,300,34,29,65,2301,2611,4912,233,227,460,7418,8143,15562
209011203,5453,5927,11380,384,391,767,123,92,217,1783,1868,3649,176,97,268,51,31,81,38,37,70,9,8,23,19,15,35,31,18,49,0,0,0,2223,2162,4387,258,286,540,38,18,59,2897,2852,5747,260,230,488,8611,9004,17618
209011204,2833,3008,5846,90,91,175,23,20,47,960,954,1914,23,27,46,4,6,15,5,6,14,0,0,9,4,7,15,9,7,8,0,0,0,1028,1035,2064,114,125,233,18,13,33,1253,1255,2511,140,154,291,4231,4420,8648
209021205,2510,2641,5146,144,139,281,67,81,149,1195,1206,2405,25,26,57,15,22,32,27,17,46,6,11,16,20,17,35,9,16,29,0,0,0,1364,1391,2760,699,546,1245,29,23,57,2232,2098,4332,267,245,508,5009,4979,9992
209021428,4885,5212,10094,375,408,781,144,150,290,2694,2888,5583,111,99,210,30,48,76,52,61,108,15,19,36,21,14,31,24,29,50,0,0,0,3082,3310,6398,692,702,1390,81,69,155,4230,4490,8724,429,430,856,9542,10132,19675
209021429,3361,3678,7039,190,215,400,53,76,134,1444,1473,2924,39,41,80,18,27,43,14,15,30,16,12,23,9,15,16,10,14,22,0,0,0,1596,1672,3269,350,355,703,41,29,69,2176,2270,4443,228,252,483,5768,6205,11967
209021523,3354,3755,7107,242,252,499,76,75,148,1785,1840,3633,27,47,68,21,30,56,20,23,45,11,8,20,5,0,8,8,6,20,0,0,0,1961,2031,3992,673,572,1251,69,54,128,2949,2915,5865,449,423,871,6748,7091,13841
209021524,3178,3289,6459,104,106,210,12,13,28,788,706,1495,19,23,44,8,13,19,4,0,13,3,8,10,0,0,0,3,0,0,0,0,0,841,767,1611,196,164,361,28,23,47,1170,1059,2228,300,268,564,4637,4614,9252
209021525,3147,3373,6518,153,170,322,51,53,111,1503,1496,3001,33,40,71,14,23,39,17,18,34,6,9,12,6,12,17,7,10,18,0,0,0,1634,1663,3298,480,405,881,55,73,129,2326,2311,4637,462,477,939,5934,6159,12097
209021526,3496,3652,7144,278,270,547,68,66,139,1662,1752,3413,43,40,81,15,20,35,15,18,33,8,11,24,3,4,11,4,9,12,0,0,0,1813,1928,3741,516,468,984,56,48,107,2667,2713,5379,330,308,639,6491,6671,13161
209031209,7747,8058,15806,543,567,1112,57,56,108,1836,1937,3769,48,56,100,24,20,40,32,24,50,9,11,22,7,7,13,11,10,26,0,0,0,2012,2117,4135,217,246,463,46,38,80,2818,2968,5787,300,316,619,10870,11341,22208
209031210,1186,1196,2381,45,46,88,4,4,13,330,333,660,4,7,8,0,0,4,0,8,7,0,0,0,3,5,7,0,0,0,0,0,0,352,361,710,26,41,65,3,10,15,424,450,874,48,44,89,1659,1688,3351
209031211,1320,1192,2508,70,72,141,4,7,11,455,392,843,8,7,15,0,6,0,3,6,10,0,0,0,5,0,6,0,0,5,0,0,0,468,420,890,0,12,16,16,0,18,555,507,1060,215,185,405,2089,1887,3973
209031212,1806,1772,3581,48,48,95,13,11,24,406,393,801,9,7,14,0,4,0,6,0,8,0,0,3,0,0,0,0,4,3,0,0,0,435,421,857,16,28,46,12,10,20,508,507,1021,163,140,301,2476,2423,4897
209031213,3246,3237,6487,120,135,255,21,28,44,881,863,1739,9,13,30,13,6,17,6,3,11,0,0,5,0,6,3,0,0,0,0,0,0,931,910,1843,41,68,111,19,11,27,1113,1126,2237,138,176,315,4496,4542,9037
209031214,2321,2333,4649,71,59,122,13,20,33,651,696,1343,11,14,21,0,4,0,3,4,12,4,0,4,0,5,11,6,5,6,0,0,0,686,746,1438,62,69,132,11,7,25,833,882,1721,121,111,231,3275,3328,6602
209031215,4629,4716,9348,302,312,614,20,21,40,1443,1505,2947,19,25,45,8,5,10,12,4,15,5,4,9,7,9,9,4,0,3,0,0,0,1509,1573,3086,71,73,141,20,22,44,1903,1989,3889,172,172,344,6705,6881,13586
209041216,2053,2121,4177,70,78,150,29,33,58,795,856,1653,17,21,39,20,20,37,9,7,21,8,9,14,8,0,7,5,3,5,0,0,0,894,954,1841,285,225,511,18,13,31,1263,1270,2533,173,145,320,3491,3543,7030
209041217,1733,1812,3540,52,42,98,15,23,41,674,618,1300,14,12,29,0,5,5,13,12,20,10,3,13,4,0,6,0,0,0,0,0,0,737,682,1415,294,191,488,29,7,35,1113,920,2036,172,138,311,3013,2869,5882
209041220,5709,5897,11609,187,217,409,36,45,74,1503,1519,3022,24,21,43,25,41,59,8,11,19,3,3,9,5,3,8,3,4,6,0,0,0,1606,1639,3244,324,324,650,28,23,59,2151,2211,4360,302,344,652,8165,8459,16620
209041221,3644,3744,7384,121,112,226,29,28,58,991,964,1952,31,15,44,9,18,25,9,5,13,4,4,10,0,0,3,3,3,3,0,0,0,1075,1037,2108,246,255,504,23,19,38,1460,1417,2884,207,198,403,5316,5353,10666
209041223,5986,6253,12239,368,343,703,60,57,113,1619,1522,3139,32,36,64,21,21,37,26,15,34,11,8,18,7,11,19,4,3,9,0,0,0,1772,1673,3447,802,690,1489,55,57,106,2991,2758,5750,489,415,908,9471,9424,18889
209041224,5026,4863,9888,887,894,1782,103,103,207,3256,3243,6499,71,69,138,24,14,40,27,24,57,14,19,26,24,13,37,9,6,13,0,0,5,3529,3497,7028,244,321,563,81,71,149,4745,4778,9524,597,551,1143,10363,10189,20556
209041225,2622,2597,5215,249,290,545,28,40,66,1463,1501,2962,26,24,52,6,15,23,7,6,17,4,3,5,8,8,12,5,6,10,0,0,0,1542,1598,3144,124,143,266,29,26,57,1951,2061,4017,365,385,747,4941,5042,9983
209041431,3796,3839,7632,133,127,264,35,31,67,1270,1238,2511,23,14,38,18,19,33,10,16,26,5,0,6,5,3,9,3,4,5,0,0,0,1364,1327,2692,268,270,540,34,15,50,1799,1739,3544,519,661,1180,6120,6235,12355
209041432,2351,2416,4761,90,104,193,15,20,36,787,803,1586,16,14,27,6,6,13,6,14,16,0,5,9,0,0,0,3,0,4,0,0,0,836,851,1688,309,282,593,38,21,62,1272,1260,2534,258,208,459,3879,3878,7754
209041433,3161,3163,6328,190,188,377,44,37,82,1363,1407,2771,32,32,63,22,23,41,20,17,44,8,8,19,5,12,10,3,0,11,0,0,0,1489,1539,3031,435,455,893,25,23,48,2145,2206,4351,223,232,450,5532,5602,11136
209041435,3940,4118,8058,228,215,448,34,35,67,1091,1180,2278,37,29,62,13,17,31,22,18,43,0,0,3,3,5,9,9,11,18,0,0,0,1208,1299,2504,222,227,447,22,14,36,1679,1752,3440,148,134,283,5769,6010,11774
209041436,3714,3874,7589,159,166,334,27,25,55,1277,1325,2600,20,18,41,3,12,11,8,15,22,8,9,7,5,3,9,0,0,9,0,0,0,1346,1405,2754,260,222,491,44,55,97,1815,1851,3668,200,243,449,5732,5971,11707
209041437,2974,2945,5916,713,734,1448,163,173,333,5019,5067,10082,52,54,111,58,62,123,43,40,84,4,6,16,33,28,64,14,17,31,0,0,0,5393,5443,10837,1139,1147,2291,100,76,170,7342,7401,14743,467,406,873,10788,10753,21537
209041527,4204,4464,8672,550,583,1128,33,47,80,1968,2106,4078,47,42,88,21,28,49,21,23,43,6,6,17,10,0,8,3,4,7,0,0,0,2116,2261,4372,189,211,404,51,44,94,2902,3098,5998,211,202,409,7312,7768,15078
209041528,1924,2060,3986,200,213,420,36,31,69,1939,2099,4035,37,47,81,11,11,15,4,11,22,3,5,3,10,5,12,4,7,10,0,0,0,2043,2211,4256,191,208,404,29,31,59,2465,2668,5132,128,136,264,4517,4860,9376
209041529,2741,2803,5549,157,155,314,22,29,57,978,890,1858,21,9,36,9,17,25,19,23,39,3,4,10,0,0,3,0,0,4,0,0,0,1059,969,2034,470,427,903,17,14,32,1709,1570,3280,282,269,548,4736,4637,9373
209041530,4097,4220,8315,233,230,469,13,21,38,1090,1089,2178,18,24,43,12,9,17,8,10,25,3,0,3,6,13,22,4,0,6,0,0,0,1160,1166,2326,354,372,728,28,22,42,1771,1794,3562,360,352,708,6228,6360,12587
209041531,2360,2542,4894,181,214,394,73,69,143,1718,1870,3588,31,42,74,16,17,38,24,17,43,7,7,12,27,17,50,5,9,14,0,0,0,1897,2060,3962,337,355,689,36,37,70,2449,2665,5113,171,193,364,4978,5398,10376
209041532,2343,2421,4766,225,241,465,65,63,121,1945,2064,4011,33,25,58,20,21,41,18,17,39,7,8,10,13,17,34,5,7,12,0,0,0,2107,2215,4324,345,380,718,43,37,79,2718,2870,5591,199,201,404,5265,5490,10754
210011226,2109,2308,4417,195,185,382,24,33,59,1058,1092,2150,18,15,35,14,16,32,8,9,16,5,11,14,0,0,0,0,6,3,0,0,0,1135,1182,2316,126,134,260,22,8,32,1486,1510,2991,127,107,228,3720,3920,7638
210011227,0,0,3,0,0,0,0,0,0,4,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,3,3,8,3,0,5,5,6,13
210011228,2877,3037,5911,144,149,289,9,0,16,728,725,1448,9,6,20,3,4,10,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,749,744,1492,40,49,99,17,25,39,954,965,1923,122,162,291,3958,4165,8124
210011230,2072,2269,4338,102,105,207,14,13,31,896,987,1880,19,15,30,13,13,18,14,14,21,0,0,3,7,0,3,6,0,8,0,0,0,961,1043,1998,122,110,226,15,15,36,1198,1273,2466,117,132,254,3388,3669,7055
210011231,3078,3141,6220,242,240,483,25,25,49,1120,1136,2250,17,20,31,13,9,20,12,7,19,0,0,3,0,0,0,7,0,7,0,0,0,1189,1193,2382,121,125,249,11,20,36,1575,1584,3155,132,119,248,4784,4845,9625
210011533,3693,3985,7679,264,259,528,25,33,66,1152,1219,2371,20,23,47,19,16,36,17,14,38,5,3,11,6,6,11,6,0,3,0,0,0,1244,1328,2573,181,148,326,53,99,151,1745,1837,3580,257,240,501,5695,6060,11756
210011534,4584,4972,9555,285,332,618,32,24,52,1406,1482,2890,35,47,79,24,17,40,14,14,22,8,11,13,6,7,11,3,12,19,0,0,0,1526,1610,3134,187,155,339,34,30,65,2027,2127,4160,262,293,559,6874,7391,14269
210021232,4074,4106,8177,569,631,1194,42,49,92,1422,1444,2866,27,38,64,9,9,17,16,19,36,4,9,16,9,9,13,3,5,8,0,0,0,1530,1578,3106,77,103,184,35,23,60,2217,2333,4553,284,322,613,6578,6763,13344
210021233,1096,1030,2129,70,54,126,13,14,23,401,374,777,5,10,17,0,0,0,3,7,10,0,4,4,0,0,0,3,0,4,0,0,0,432,410,836,19,21,46,4,6,11,526,488,1017,104,90,196,1728,1609,3333
