SA2_CODE_2021,F_GrDi_GrCer_GrDi_Mng,F_GrDi_GrCer_GrDi_Pro,F_GrDi_GrCer_GrDi_TTW,F_GrDi_GrCer_GrDi_CPS,F_GrDi_GrCer_GrDi_CA,F_GrDi_GrCer_GrDi_Sal,F_GrDi_GrCer_GrDi_MOD,F_GrDi_GrCer_GrDi_Lab,F_GrDi_GrCer_GrDi_IDNS,F_GrDi_GrCer_GrDi_Tot,F_GrDi_GrCer_GradCer_Mng,F_GrDi_GrCer_GradCer_Pro,F_GrDi_GrCer_GradCer_TTW,F_GrDi_GrCer_GradCer_CPS,F_GrDi_GrCer_GradCer_CA,F_GrDi_GrCer_GradCer_Sal,F_GrDi_GrCer_GradCer_MOD,F_GrDi_GrCer_GradCer_Lab,F_GrDi_GrCer_GradCer_IDNS,F_GrDi_GrCer_GradCer_Tot,F_BaDe_BaDe_Mng,F_BaDe_BaDe_Pro,F_BaDe_BaDe_TTW,F_BaDe_BaDe_CPS,F_BaDe_BaDe_CA,F_BaDe_BaDe_Sal,F_BaDe_BaDe_MOD,F_BaDe_BaDe_Lab,F_BaDe_BaDe_IDNS,F_BaDe_BaDe_Tot,F_AdvDi_Di_AdvDi_Di_NFD_Mng,F_AdvDi_Di_AdvDi_Di_NFD_Pro,F_AdvDi_Di_AdvDi_Di_NFD_TTW,F_AdvDi_Di_AdvDi_Di_NFD_CPS,F_AdvDi_Di_AdvDi_Di_NFD_CA,F_AdvDi_Di_AdvDi_Di_NFD_Sal,F_AdvDi_Di_AdvDi_Di_NFD_MOD,F_AdvDi_Di_AdvDi_Di_NFD_Lab,F_AdvDi_Di_AdvDi_Di_NFD_IDNS,F_AdvDi_Di_AdvDi_Di_NFD_Tot,F_AdvDi_Di_AdvDi_AsDe_Mng,F_AdvDi_Di_AdvDi_AsDe_Pro,F_AdvDi_Di_AdvDi_AsDe_TTW,F_AdvDi_Di_AdvDi_AsDe_CPS,F_AdvDi_Di_AdvDi_AsDe_CA,F_AdvDi_Di_AdvDi_AsDe_Sal,F_AdvDi_Di_AdvDi_AsDe_MOD,F_AdvDi_Di_AdvDi_AsDe_Lab,F_AdvDi_Di_AdvDi_AsDe_IDNS,F_AdvDi_Di_AdvDi_AsDe_Tot,F_AdvDi_Di_Dip_Mng,F_AdvDi_Di_Dip_Pro,F_AdvDi_Di_Dip_TTW,F_AdvDi_Di_Dip_CPS,F_AdvDi_Di_Dip_CA,F_AdvDi_Di_Dip_Sal,F_AdvDi_Di_Dip_MOD,F_AdvDi_Di_Dip_Lab,F_AdvDi_Di_Dip_IDNS,F_AdvDi_Di_Dip_Tot,F_Cert_CertIII_IV_Mng,F_Cert_CertIII_IV_Pro,F_Cert_CertIII_IV_TTW,F_Cert_CertIII_IV_CPS,F_Cert_CertIII_IV_CA,F_Cert_CertIII_IV_Sal,F_Cert_CertIII_IV_MOD,F_Cert_CertIII_IV_Lab,F_Cert_CertIII_IV_IDNS,F_Cert_CertIII_IV_Tot,F_Cert_CertI_II_Mng,F_Cert_CertI_II_Pro,F_Cert_CertI_II_TTW,F_Cert_CertI_II_CPS,F_Cert_CertI_II_CA,F_Cert_CertI_II_Sal,F_Cert_CertI_II_MOD,F_Cert_CertI_II_Lab,F_Cert_CertI_II_IDNS,F_Cert_CertI_II_Tot,F_Cert_Cert_nfd_Mng,F_Cert_Cert_nfd_Pro,F_Cert_Cert_nfd_TTW,F_Cert_Cert_nfd_CPS,F_Cert_Cert_nfd_CA,F_Cert_Cert_nfd_Sal,F_Cert_Cert_nfd_MOD,F_Cert_Cert_nfd_Lab,F_Cert_Cert_nfd_IDNS,F_Cert_Cert_nfd_Tot,F_LE_ID_Mng,F_LE_ID_Pro,F_LE_ID_TTW,F_LE_ID_CPS,F_LE_ID_CA,F_LE_ID_Sal,F_LE_ID_MOD,F_LE_ID_Lab,F_LE_ID_IDNS,F_LE_ID_Tot,F_LE_NS_Mng,F_LE_NS_Pro,F_LE_NS_TTW,F_LE_NS_CPS,F_LE_NS_CA,F_LE_NS_Sal,F_LE_NS_MOD,F_LE_NS_Lab,F_LE_NS_IDNS,F_LE_NS_Tot,F_Tot_Mng,F_Tot_Pro,F_Tot_TTW,F_Tot_CPS,F_Tot_CA,F_Tot_Sal,F_Tot_MOD,F_Tot_Lab,F_Tot_IDNS,F_Tot_Tot,P_PoDe_PoDe_NFD_Mng,P_PoDe_PoDe_NFD_Pro,P_PoDe_PoDe_NFD_TTW,P_PoDe_PoDe_NFD_CPS,P_PoDe_PoDe_NFD_CA,P_PoDe_PoDe_NFD_Sal,P_PoDe_PoDe_NFD_MOD,P_PoDe_PoDe_NFD_Lab,P_PoDe_PoDe_NFD_IDNS,P_PoDe_PoDe_NFD_Tot,P_PoDe_DoctDe_Mng,P_PoDe_DoctDe_Pro,P_PoDe_DoctDe_TTW,P_PoDe_DoctDe_CPS,P_PoDe_DoctDe_CA,P_PoDe_DoctDe_Sal,P_PoDe_DoctDe_MOD,P_PoDe_DoctDe_Lab,P_PoDe_DoctDe_IDNS,P_PoDe_DoctDe_Tot,P_PoDe_MasDe_Mng,P_PoDe_MasDe_Pro,P_PoDe_MasDe_TTW,P_PoDe_MasDe_CPS,P_PoDe_MasDe_CA,P_PoDe_MasDe_Sal,P_PoDe_MasDe_MOD,P_PoDe_MasDe_Lab,P_PoDe_MasDe_IDNS,P_PoDe_MasDe_Tot,P_GrDiGrCer_GrDiGrCerNFD_Mng,P_GrDiGrCer_GrDiGrCerNFD_Pro,P_GrDiGrCer_GrDiGrCerNFD_TTW,P_GrDiGrCer_GrDiGrCerNFD_CPS,P_GrDiGrCer_GrDiGrCerNFD_CA,P_GrDiGrCer_GrDiGrCerNFD_Sal,P_GrDiGrCer_GrDiGrCerNFD_MOD,P_GrDiGrCer_GrDiGrCerNFD_Lab,P_GrDiGrCer_GrDiGrCerNFD_IDNS,P_GrDiGrCer_GrDiGrCerNFD_Tot,P_GrDi_GrCer_GrDi_Mng,P_GrDi_GrCer_GrDi_Pro,P_GrDi_GrCer_GrDi_TTW,P_GrDi_GrCer_GrDi_CPS,P_GrDi_GrCer_GrDi_CA,P_GrDi_GrCer_GrDi_Sal,P_GrDi_GrCer_GrDi_MOD,P_GrDi_GrCer_GrDi_Lab,P_GrDi_GrCer_GrDi_IDNS,P_GrDi_GrCer_GrDi_Tot,P_GrDi_GrCer_GradCer_Mng,P_GrDi_GrCer_GradCer_Pro,P_GrDi_GrCer_GradCer_TTW,P_GrDi_GrCer_GradCer_CPS,P_GrDi_GrCer_GradCer_CA,P_GrDi_GrCer_GradCer_Sal,P_GrDi_GrCer_GradCer_MOD,P_GrDi_GrCer_GradCer_Lab,P_GrDi_GrCer_GradCer_IDNS,P_GrDi_GrCer_GradCer_Tot,P_BaDe_BaDe_Mng,P_BaDe_BaDe_Pro,P_BaDe_BaDe_TTW,P_BaDe_BaDe_CPS,P_BaDe_BaDe_CA,P_BaDe_BaDe_Sal,P_BaDe_BaDe_MOD,P_BaDe_BaDe_Lab,P_BaDe_BaDe_IDNS,P_BaDe_BaDe_Tot,P_AdvDi_Di_AdvDi_Di_NFD_Mng,P_AdvDi_Di_AdvDi_Di_NFD_Pro,P_AdvDi_Di_AdvDi_Di_NFD_TTW,P_AdvDi_Di_AdvDi_Di_NFD_CPS,P_AdvDi_Di_AdvDi_Di_NFD_CA,P_AdvDi_Di_AdvDi_Di_NFD_Sal,P_AdvDi_Di_AdvDi_Di_NFD_MOD,P_AdvDi_Di_AdvDi_Di_NFD_Lab,P_AdvDi_Di_AdvDi_Di_NFD_IDNS,P_AdvDi_Di_AdvDi_Di_NFD_Tot
507031170,3,17,0,5,3,0,0,0,0,34,0,3,0,0,0,0,0,0,0,9,13,86,4,32,29,8,3,14,0,187,0,0,0,0,0,0,0,0,0,5,0,9,4,13,10,4,0,0,0,45,11,12,6,42,34,9,0,12,0,124,15,18,41,124,60,32,4,28,0,319,0,0,5,8,9,11,7,5,0,43,0,3,0,13,9,3,0,0,0,43,0,3,0,0,5,0,0,0,0,9,3,3,0,5,3,8,6,7,0,38,53,181,56,261,166,80,27,69,12,902,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,14,9,36,3,8,6,3,5,6,0,65,0,0,0,0,0,0,0,0,0,0,3,27,0,5,3,0,0,0,0,39,0,3,0,0,0,0,0,0,0,6,25,130,27,45,36,8,17,27,7,326,0,0,0,0,0,0,0,0,0,5
507031172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
507031173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031174,0,14,0,14,0,0,0,0,0,36,0,4,0,0,0,0,0,0,0,10,18,119,11,57,30,18,8,22,0,284,0,0,0,0,0,0,0,0,0,0,14,12,6,18,13,3,0,5,0,71,22,19,12,73,36,12,3,14,0,189,29,27,49,175,76,43,15,46,4,451,0,0,11,17,17,21,8,14,0,84,5,0,0,17,18,11,0,9,0,62,0,0,0,3,0,4,0,6,0,14,0,8,0,11,3,6,0,12,7,42,86,238,89,388,204,114,39,132,5,1305,0,0,0,0,0,0,0,0,0,0,0,11,0,4,0,0,0,6,0,19,9,34,9,5,11,5,5,0,0,78,0,0,0,0,0,0,0,0,0,3,0,20,5,14,8,0,0,0,0,51,0,10,0,0,3,0,0,0,0,15,34,190,53,69,40,23,19,40,4,478,0,0,0,0,0,0,0,0,0,0
507031261,6,27,0,7,7,0,0,0,4,53,8,13,0,0,3,0,0,0,0,16,45,292,24,49,78,18,3,16,4,534,0,0,0,0,0,0,0,0,0,3,5,14,3,7,19,3,0,4,0,65,22,33,7,69,57,8,3,12,3,215,25,31,49,107,89,31,15,26,4,379,3,6,0,10,23,8,0,8,0,56,6,0,0,18,15,4,0,5,0,48,0,8,0,0,0,4,0,0,0,10,0,3,0,7,9,4,0,0,6,27,137,491,96,308,306,84,24,70,19,1531,3,3,0,0,0,0,0,0,0,7,4,23,0,0,0,0,0,0,0,24,30,95,14,24,19,4,3,7,0,194,0,5,0,3,0,0,0,0,0,9,9,39,0,11,8,0,0,3,4,78,9,14,3,0,3,0,0,0,0,28,104,463,58,74,108,34,24,20,8,891,0,0,0,0,0,0,0,0,0,3
507041175,19,78,3,7,17,3,0,0,0,124,5,16,0,3,6,3,0,0,0,31,142,684,30,62,167,54,4,11,14,1168,0,4,0,0,0,0,0,0,0,5,17,34,11,29,39,14,4,3,0,139,14,33,6,33,35,13,0,0,0,135,18,18,19,53,35,20,0,11,3,171,3,5,0,4,6,10,0,0,0,30,0,3,4,6,15,8,0,0,0,43,0,9,0,4,0,0,0,0,0,17,4,10,0,0,13,4,0,0,3,39,299,1141,84,209,379,134,9,29,21,2307,6,14,0,0,0,4,0,0,0,20,30,150,3,0,3,0,0,0,0,187,204,339,16,19,49,12,5,10,7,655,8,14,0,0,0,0,0,0,0,22,40,119,4,12,20,0,0,0,0,199,4,28,0,3,6,3,0,0,0,42,422,1263,89,92,223,91,29,31,19,2257,0,6,0,0,0,0,0,0,0,3
507041176,9,32,0,0,3,0,0,0,0,41,0,5,0,0,5,0,0,0,0,14,34,177,18,32,46,5,0,0,0,319,0,0,0,0,0,0,0,0,0,0,0,15,4,7,12,5,0,0,0,46,12,8,0,14,17,3,0,0,0,58,3,3,6,21,26,7,0,3,4,75,0,0,0,0,3,0,0,3,0,8,0,3,0,8,7,0,0,0,0,24,0,6,0,3,0,0,0,0,0,8,0,0,0,5,7,0,0,0,0,10,69,330,34,97,126,27,3,4,3,701,0,8,0,0,0,0,0,0,0,9,4,53,4,0,0,0,0,0,0,62,32,115,0,7,17,5,3,5,0,188,0,0,0,0,0,0,0,0,0,3,10,38,0,0,3,0,0,0,0,57,3,7,0,3,3,0,0,0,0,18,108,357,30,39,67,15,11,5,0,637,0,0,0,0,0,0,0,0,0,4
507041177,28,133,0,24,16,0,0,4,0,213,7,40,0,4,10,0,0,0,0,56,160,817,34,108,171,46,5,19,10,1379,0,0,0,0,0,0,0,0,0,3,26,77,14,36,52,15,7,0,0,224,38,41,17,63,63,17,0,4,0,248,34,26,48,115,104,35,7,9,3,382,6,3,3,14,12,12,0,6,3,53,7,5,4,14,24,9,4,5,0,77,7,15,0,0,4,3,0,4,0,28,0,20,0,11,19,0,0,0,0,57,367,1439,131,401,505,153,26,59,21,3102,3,12,0,3,3,0,0,0,0,17,16,104,0,5,0,0,0,0,0,130,153,316,7,20,49,5,0,0,6,565,4,11,0,4,0,0,0,0,0,23,49,184,3,26,22,3,0,4,0,295,10,48,0,3,9,5,0,0,3,88,398,1353,88,159,245,78,28,46,15,2408,0,0,0,0,0,0,0,0,0,4
507041178,17,97,7,14,14,0,0,0,3,155,9,25,0,0,5,0,0,0,0,39,164,746,41,94,195,59,10,18,14,1339,0,0,0,0,0,0,0,0,0,0,17,58,4,19,53,12,0,7,3,177,24,25,15,60,56,24,0,8,0,208,26,31,41,89,76,17,3,7,0,289,0,6,0,6,10,12,0,3,0,32,6,3,0,13,20,12,0,0,0,52,0,13,0,7,7,4,0,0,0,29,6,12,0,3,5,6,0,0,10,49,339,1347,119,317,500,158,17,58,36,2893,5,17,0,0,0,0,0,0,0,26,30,183,0,0,5,0,5,0,0,219,191,460,20,20,79,16,4,10,7,808,11,34,0,0,0,0,0,0,0,40,51,158,9,18,26,3,0,3,3,273,19,40,0,0,4,0,0,3,0,71,481,1404,108,142,281,118,34,44,21,2633,0,0,4,0,3,0,0,0,0,7
507041179,14,49,0,8,3,0,0,0,0,71,3,20,0,0,0,0,0,0,0,19,54,333,18,68,95,26,6,9,6,612,0,0,0,0,0,0,0,0,0,0,11,19,5,10,22,5,0,6,0,74,9,12,13,30,39,3,0,3,0,111,10,6,13,43,27,15,3,8,6,127,0,0,0,3,8,3,0,0,0,18,4,0,0,3,8,0,0,0,0,31,3,8,0,0,9,0,0,0,4,25,4,6,0,8,3,0,0,0,0,19,135,605,57,185,244,68,19,30,15,1348,0,4,0,0,0,0,0,0,0,4,8,106,8,0,6,0,4,0,0,127,72,243,6,21,44,13,3,0,8,407,0,10,0,0,3,0,0,0,0,19,23,79,0,11,6,0,0,0,0,124,9,24,0,0,3,0,0,0,0,38,156,662,54,85,133,43,22,22,20,1203,0,0,0,0,0,0,0,0,0,0
507041180,14,70,3,9,12,0,0,0,0,108,8,22,0,0,6,0,0,0,0,33,86,522,21,70,126,28,0,21,3,874,0,0,0,0,0,0,0,0,0,0,15,59,4,20,47,14,3,9,0,175,19,27,4,42,61,15,3,7,0,187,19,18,24,66,82,26,0,4,4,253,0,0,3,12,14,15,0,0,0,42,7,0,0,14,22,9,0,3,0,53,0,3,4,0,3,0,0,3,0,19,5,7,5,15,11,3,0,4,11,52,201,923,80,261,404,106,8,48,24,2061,5,3,0,0,0,0,0,0,0,12,19,100,0,0,3,0,0,0,0,127,70,273,14,16,33,11,0,8,0,427,3,8,0,0,0,0,0,0,0,21,32,117,3,14,14,0,0,0,0,177,6,33,6,0,8,0,0,0,0,52,216,933,82,98,187,50,27,39,14,1649,0,0,0,0,0,0,0,0,0,0
507041181,26,124,0,19,18,3,0,0,0,194,12,45,0,0,8,0,0,0,0,58,217,873,26,107,192,50,3,14,13,1484,0,0,0,0,0,0,0,0,0,0,21,63,10,31,61,13,0,0,0,202,45,44,18,62,87,21,3,4,0,286,43,28,52,126,121,58,4,8,8,442,4,4,6,11,14,10,0,0,3,59,9,12,3,20,50,15,5,4,3,114,0,8,0,5,3,8,0,4,0,25,6,11,0,6,16,8,4,5,8,63,456,1530,125,405,610,187,16,42,42,3403,3,18,0,0,0,0,0,0,0,30,22,119,0,0,4,0,0,6,0,150,197,389,11,18,47,15,0,11,0,686,5,22,0,0,0,0,0,0,4,35,62,192,7,23,23,3,0,4,0,320,14,58,0,0,7,0,0,0,0,91,546,1511,69,151,277,96,27,31,27,2741,0,0,0,0,0,0,0,0,0,8
507041182,13,70,5,17,5,0,0,0,0,111,9,22,0,0,0,0,0,0,3,29,81,468,30,80,131,42,3,32,11,879,0,0,0,0,0,0,0,0,0,3,10,36,10,13,43,8,0,4,0,127,24,23,12,47,40,18,3,7,3,183,10,18,43,108,72,32,5,12,3,299,0,7,3,9,13,11,0,3,0,54,7,6,4,13,37,5,0,0,0,64,4,14,0,0,3,0,0,0,0,26,3,9,0,11,22,12,0,3,15,76,190,848,116,320,394,147,19,76,36,2141,4,13,0,0,0,0,0,0,0,16,18,98,0,0,4,0,0,0,0,129,52,240,24,27,42,17,6,21,0,430,0,15,0,3,0,0,0,0,0,27,26,115,9,19,12,4,0,5,0,184,8,23,0,0,7,0,0,0,3,44,227,889,75,124,195,72,28,75,23,1703,0,0,0,3,0,0,0,0,0,6
507041183,6,37,0,3,0,3,0,0,0,57,3,9,0,0,4,0,0,0,0,21,54,247,16,35,45,14,4,7,3,421,0,0,0,0,0,0,0,0,0,0,9,18,0,9,13,6,0,0,0,53,16,7,11,25,23,7,0,7,0,103,9,17,23,49,35,19,4,8,4,171,0,0,0,5,11,4,0,3,0,33,4,0,3,9,13,3,0,0,0,30,0,5,0,0,5,0,0,0,0,13,0,6,0,3,0,0,0,0,7,21,111,427,58,153,159,61,4,34,16,1022,0,6,0,0,0,0,0,0,0,6,6,27,0,0,0,0,0,0,0,34,33,97,7,3,11,0,5,0,0,155,0,10,0,0,0,0,0,0,0,10,11,59,0,4,0,0,0,0,0,83,7,23,0,0,4,0,0,0,0,30,105,395,29,57,68,29,17,19,4,713,0,0,0,0,0,0,0,0,0,0
507041184,5,36,0,3,9,0,0,5,0,53,0,5,0,0,4,0,0,0,0,12,65,301,22,34,78,24,0,3,5,531,0,0,0,0,0,0,0,0,0,0,5,23,4,10,19,10,0,4,4,73,7,16,0,17,16,7,0,5,0,72,15,7,9,28,27,10,0,3,0,96,0,0,0,5,4,0,0,0,0,15,0,3,0,7,10,5,0,0,0,25,0,5,0,0,0,0,0,0,0,12,0,7,4,0,3,4,0,0,3,17,132,503,41,120,191,60,5,19,12,1082,0,4,0,0,0,0,0,0,0,5,9,88,0,0,0,0,0,0,4,98,64,163,9,9,31,9,0,0,5,287,0,3,0,0,0,0,0,0,0,6,23,63,0,8,10,0,0,0,0,108,3,14,0,0,6,0,0,0,0,24,189,561,45,52,127,48,10,20,10,1061,0,0,0,0,0,0,0,0,0,0
507051186,0,8,3,8,0,0,0,0,0,24,0,11,0,0,0,0,0,0,0,11,5,76,8,30,19,3,0,3,3,155,0,0,0,0,0,0,0,0,0,0,8,12,7,7,14,0,0,6,0,52,19,20,11,42,34,5,4,10,0,148,21,17,40,157,59,39,17,33,4,389,0,0,4,6,3,9,4,9,0,36,4,3,4,9,4,0,0,0,0,32,0,0,0,4,3,0,0,0,0,11,4,0,0,10,5,0,0,8,0,28,61,167,81,285,158,64,25,68,8,915,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6,6,20,0,6,3,0,0,0,0,35,0,3,0,4,0,0,0,0,0,6,0,14,3,15,0,0,0,0,0,31,0,9,0,0,0,0,0,0,0,16,19,107,21,40,27,5,3,15,3,248,0,0,0,0,0,0,0,0,0,0
507051187,5,23,0,15,4,5,0,0,0,57,6,12,0,0,0,0,0,0,0,15,38,232,13,35,43,14,5,4,4,389,0,0,0,0,0,0,0,0,0,3,7,28,14,34,17,12,0,3,0,117,33,29,14,83,54,27,0,13,4,260,35,47,92,272,132,72,23,50,6,717,6,0,4,21,23,25,0,17,0,96,9,5,0,24,19,8,0,9,0,76,0,4,0,4,4,0,0,0,0,16,3,4,0,14,13,12,0,8,0,54,145,430,142,512,307,174,33,107,14,1868,0,6,0,0,0,0,0,0,0,6,0,16,0,0,0,0,0,0,0,22,28,46,9,0,4,0,0,0,0,91,0,6,0,0,0,0,0,0,0,7,10,33,0,24,8,0,0,0,0,75,9,12,0,0,0,0,0,0,0,23,68,319,34,52,53,22,12,8,10,580,0,0,0,0,0,0,0,0,0,3
507051188,3,32,0,15,5,0,0,0,5,64,3,18,0,3,4,0,0,0,0,27,38,241,10,73,51,18,0,17,4,464,0,0,0,4,0,0,0,0,0,5,19,35,7,29,36,4,3,7,0,143,26,37,25,93,63,15,9,14,4,287,38,41,93,270,135,58,17,54,13,726,9,3,12,22,11,19,0,11,0,94,7,7,3,34,18,6,4,5,0,81,0,9,0,9,5,8,0,0,0,22,3,7,0,28,15,9,0,7,11,82,169,494,159,580,364,140,40,121,40,2098,0,8,0,0,0,0,0,0,0,3,0,24,0,0,0,0,0,0,0,21,45,84,10,11,16,3,3,6,0,175,0,5,0,0,0,0,0,0,0,7,8,44,8,21,8,0,0,0,5,89,3,25,0,3,4,0,0,0,0,35,98,359,37,106,66,26,13,33,9,750,0,0,0,4,0,0,0,0,0,7
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,6,39,0,12,3,0,0,0,0,64,3,16,0,5,0,0,0,0,0,30,54,281,14,46,51,18,5,16,0,484,0,0,0,0,0,0,0,0,0,4,16,34,7,32,21,8,0,8,0,112,16,27,10,78,55,19,8,8,0,221,26,35,62,185,101,33,19,31,7,482,0,0,8,18,18,11,0,12,0,66,4,4,6,19,17,8,0,7,4,70,0,7,0,5,10,0,0,0,0,18,6,10,3,13,10,8,0,3,3,56,148,509,117,415,288,109,36,81,18,1713,0,8,0,0,0,0,0,0,0,7,0,25,0,0,4,0,0,0,0,31,32,75,9,6,11,0,0,4,0,141,0,8,0,0,0,0,0,0,0,6,9,54,3,17,7,0,0,4,0,93,8,16,0,5,0,0,0,0,0,30,107,429,47,63,60,30,11,19,8,775,0,6,0,0,0,0,0,0,0,4
507051191,12,79,0,33,6,0,0,0,0,139,5,32,0,0,5,0,0,0,0,44,98,641,24,80,100,47,5,12,4,1013,0,0,0,0,5,0,0,0,0,4,24,64,10,67,52,15,0,8,9,248,65,69,36,176,102,43,11,15,7,521,105,83,168,446,250,109,36,62,15,1268,6,10,12,27,46,27,7,16,0,146,10,13,8,55,38,17,5,7,0,150,0,12,3,6,4,4,0,3,0,36,0,11,4,18,18,5,3,6,16,89,351,1128,274,925,624,280,67,128,45,3829,0,18,0,0,3,0,0,0,0,27,6,23,0,0,0,0,0,0,0,31,66,135,9,13,16,5,0,0,0,245,0,11,0,5,0,0,0,0,0,20,20,98,5,40,14,5,0,0,5,188,15,41,0,4,6,0,0,0,0,63,207,905,79,136,117,58,20,29,9,1549,3,0,0,3,5,0,0,0,0,15
507051192,4,34,0,14,4,0,0,0,0,53,9,16,0,0,0,0,0,0,0,22,45,226,14,45,47,6,0,20,3,405,0,0,0,7,0,0,0,0,0,7,4,20,5,19,32,7,0,8,9,98,16,38,18,85,66,18,8,5,0,249,44,35,65,211,102,62,19,38,7,580,3,0,4,13,27,16,3,8,0,75,4,0,3,14,17,11,0,3,0,63,0,4,3,3,6,0,0,0,0,12,3,4,0,16,8,3,5,12,13,63,143,438,111,433,317,125,39,90,25,1719,0,3,0,0,0,0,0,0,0,9,3,6,0,0,0,0,0,0,0,7,15,67,0,4,4,0,0,3,5,106,0,7,0,0,6,0,0,0,0,12,10,43,0,12,11,0,0,0,0,74,10,20,0,0,4,0,0,0,0,37,71,340,40,58,53,15,16,31,10,627,0,0,0,7,0,0,0,0,0,3
507051193,0,17,0,12,0,0,0,0,0,39,0,3,0,0,0,0,0,0,0,12,31,169,8,25,38,11,6,14,3,298,0,0,0,0,0,0,0,0,0,0,8,18,3,17,19,0,0,9,0,78,18,18,13,72,44,18,3,8,0,204,29,33,79,198,82,47,12,40,5,523,10,0,0,11,21,19,0,3,0,64,3,0,5,22,14,8,0,8,0,62,0,0,0,0,4,6,0,0,0,14,0,4,4,15,10,5,4,8,0,52,111,317,120,370,239,123,29,94,21,1413,0,0,0,0,0,0,0,0,0,3,4,11,0,0,0,0,0,0,0,17,11,43,5,4,3,4,0,0,4,73,0,9,0,0,0,0,0,0,0,5,5,34,0,12,0,0,0,5,0,64,0,12,0,0,0,0,0,0,0,15,44,248,17,36,48,15,21,19,7,453,0,0,0,0,0,0,0,0,0,0
507051312,4,29,0,18,8,0,0,0,0,62,6,13,0,3,0,3,0,0,0,22,36,285,18,50,33,27,4,12,0,459,0,0,0,0,0,0,0,0,0,0,12,16,7,29,21,6,0,5,0,94,30,39,18,112,47,15,3,13,3,281,50,48,74,195,141,47,23,43,3,619,0,7,4,15,25,17,0,11,0,83,6,4,3,20,9,9,0,3,3,56,0,3,0,6,0,0,0,0,0,17,3,0,4,11,10,3,0,7,6,46,140,485,131,466,299,132,38,98,23,1817,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,17,18,49,8,9,8,0,3,6,0,109,0,8,0,0,0,0,0,0,0,11,4,39,0,18,6,0,0,0,0,74,5,22,0,8,0,3,0,0,0,29,81,396,51,61,64,33,19,27,3,734,0,0,0,0,0,0,0,0,0,0
507051313,13,89,4,31,8,0,0,0,0,150,3,24,0,3,5,0,0,0,0,39,99,652,34,128,109,41,4,20,9,1101,0,0,0,0,0,0,0,0,0,3,21,54,13,62,45,13,8,17,4,228,67,99,48,241,165,44,13,18,8,710,93,84,158,452,322,118,38,83,14,1358,10,11,13,29,43,36,9,28,7,171,14,8,12,38,53,20,0,8,0,166,5,9,3,9,13,0,0,3,0,39,7,10,7,32,24,11,5,4,12,98,363,1184,289,1038,812,280,74,185,47,4272,0,13,0,5,0,0,0,0,0,23,0,27,0,0,0,0,0,0,0,24,73,170,16,19,24,8,17,7,3,342,0,9,0,0,0,0,3,5,0,16,21,114,7,36,14,0,0,0,0,191,16,40,3,5,8,0,0,0,0,77,214,920,89,180,146,67,44,44,15,1720,0,0,0,0,0,3,0,0,0,11
